factor_id,horizon,month,long_short_return,long_leg_return,short_leg_return,n_long,n_short,positive_ls
a101_vol_xs_z_product_112h,24h,2026-06,0.00126614,-0.0101103,-0.01137644,265,265,True
a101_vol_xs_z_product_112h,4h,2024-06,0.00036708,-0.00146178,-0.00182886,608,608,True
a101_vol_xs_z_product_112h,4h,2024-07,0.00046944,0.00033869,-0.00013074,744,744,True
a101_vol_xs_z_product_112h,4h,2024-08,2.865e-05,-0.00050538,-0.00053404,744,744,True
a101_vol_xs_z_product_112h,4h,2024-09,-0.00054555,0.00081696,0.0013625,720,720,False
a101_vol_xs_z_product_112h,4h,2024-10,-0.00011805,-0.00022699,-0.00010894,744,744,False
a101_vol_xs_z_product_112h,4h,2024-11,-0.00161864,0.00249133,0.00410996,720,720,False
a101_vol_xs_z_product_112h,4h,2024-12,0.00046661,-0.00029052,-0.00075713,744,744,True
a101_vol_xs_z_product_112h,4h,2025-01,0.00148693,-0.00026599,-0.00175293,744,744,True
a101_vol_xs_z_product_112h,4h,2025-02,-7.646e-05,-0.00155579,-0.00147933,672,672,False
a101_vol_xs_z_product_112h,4h,2025-03,0.00034984,-0.00089352,-0.00124336,744,744,True
a101_vol_xs_z_product_112h,4h,2025-04,-0.0011944,0.00062867,0.00182307,720,720,False
a101_vol_xs_z_product_112h,4h,2025-05,0.00071164,0.00068937,-2.227e-05,744,744,True
a101_vol_xs_z_product_112h,4h,2025-06,0.00010302,-0.00032277,-0.00042579,720,720,True
a101_vol_xs_z_product_112h,4h,2025-07,-0.00073916,0.00076485,0.00150401,744,744,False
a101_vol_xs_z_product_112h,4h,2025-08,-1.829e-05,0.00044924,0.00046753,744,744,False
a101_vol_xs_z_product_112h,4h,2025-09,-0.00161173,-9.24e-05,0.00151933,720,720,False
a101_vol_xs_z_product_112h,4h,2025-10,-0.00034777,-6.897e-05,0.0002788,744,744,False
a101_vol_xs_z_product_112h,4h,2025-11,0.00028557,-0.00073273,-0.0010183,720,720,True
a101_vol_xs_z_product_112h,4h,2025-12,-1.682e-05,8.648e-05,0.0001033,744,744,False
a101_vol_xs_z_product_112h,4h,2026-01,0.00016997,-0.00040574,-0.00057571,744,744,True
a101_vol_xs_z_product_112h,4h,2026-02,7.34e-06,-0.00051998,-0.00052731,672,672,True
a101_vol_xs_z_product_112h,4h,2026-03,0.00050237,0.00022338,-0.00027898,744,744,True
a101_vol_xs_z_product_112h,4h,2026-04,-0.00058821,0.00094827,0.00153648,720,720,False
a101_vol_xs_z_product_112h,4h,2026-05,9.343e-05,0.00020627,0.00011283,744,744,True
a101_vol_xs_z_product_112h,4h,2026-06,0.00042844,-0.00173044,-0.00215888,285,285,True
a101_vol_xs_z_product_112h,72h,2024-06,0.01152752,-0.02639827,-0.03792579,608,608,True
a101_vol_xs_z_product_112h,72h,2024-07,0.00413375,0.00109015,-0.0030436,744,744,True
a101_vol_xs_z_product_112h,72h,2024-08,0.00888757,-0.00182235,-0.01070992,744,744,True
a101_vol_xs_z_product_112h,72h,2024-09,-0.01155276,0.00747888,0.01903164,720,720,False
a101_vol_xs_z_product_112h,72h,2024-10,-0.00321848,-0.00074356,0.00247492,744,744,False
a101_vol_xs_z_product_112h,72h,2024-11,-0.03071807,0.05104385,0.08176191,720,720,False
a101_vol_xs_z_product_112h,72h,2024-12,0.00489437,-0.00695284,-0.01184721,744,744,True
a101_vol_xs_z_product_112h,72h,2025-01,0.02635395,-0.02131611,-0.04767005,744,744,True
a101_vol_xs_z_product_112h,72h,2025-02,-0.00487852,-0.01511766,-0.01023914,672,672,False
a101_vol_xs_z_product_112h,72h,2025-03,0.01097981,-0.0180392,-0.02901901,744,744,True
a101_vol_xs_z_product_112h,72h,2025-04,-0.01448036,0.02025127,0.03473163,720,720,False
a101_vol_xs_z_product_112h,72h,2025-05,0.01487126,0.01531103,0.00043977,744,744,True
a101_vol_xs_z_product_112h,72h,2025-06,-0.00047421,-0.00736833,-0.00689412,720,720,False
a101_vol_xs_z_product_112h,72h,2025-07,-0.01317973,0.00947954,0.02265927,744,744,False
a101_vol_xs_z_product_112h,72h,2025-08,0.00426832,0.01035669,0.00608838,744,744,True
a101_vol_xs_z_product_112h,72h,2025-09,-0.01539221,0.00960081,0.02499302,720,720,False
a101_vol_xs_z_product_112h,72h,2025-10,-0.00984363,-0.00500148,0.00484215,744,744,False
a101_vol_xs_z_product_112h,72h,2025-11,0.00858668,-0.01394765,-0.02253433,720,720,True
a101_vol_xs_z_product_112h,72h,2025-12,0.00350823,0.00882254,0.00531431,744,744,True
a101_vol_xs_z_product_112h,72h,2026-01,0.00764598,-0.00936062,-0.0170066,744,744,True
a101_vol_xs_z_product_112h,72h,2026-02,-0.0044055,-0.0088801,-0.0044746,672,672,False
a101_vol_xs_z_product_112h,72h,2026-03,0.00756821,0.00321431,-0.0043539,744,744,True
a101_vol_xs_z_product_112h,72h,2026-04,-0.00644645,0.02359625,0.0300427,720,720,False
a101_vol_xs_z_product_112h,72h,2026-05,0.00855891,0.00020402,-0.0083549,744,744,True
a101_vol_xs_z_product_112h,72h,2026-06,0.00051686,-0.03593267,-0.03644953,217,217,True
a101_volume_cap_alpha_min_56_84,1h,2024-06,-1.312e-05,0.00034738,0.0003605,294,294,False
a101_volume_cap_alpha_min_56_84,1h,2024-07,9.344e-05,7.045e-05,-2.299e-05,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2024-08,0.00018176,-7.612e-05,-0.00025788,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2024-09,-6.685e-05,0.00020762,0.00027447,720,720,False
a101_volume_cap_alpha_min_56_84,1h,2024-10,-5.56e-05,-4.006e-05,1.553e-05,744,744,False
a101_volume_cap_alpha_min_56_84,1h,2024-11,-8.033e-05,0.00066523,0.00074556,720,720,False
a101_volume_cap_alpha_min_56_84,1h,2024-12,0.00019982,-6.567e-05,-0.00026549,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2025-01,0.00021865,-3.404e-05,-0.00025269,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2025-02,0.00016166,-0.00025072,-0.00041238,672,672,True
a101_volume_cap_alpha_min_56_84,1h,2025-03,0.00018591,-0.00016906,-0.00035497,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2025-04,-7.514e-05,0.00017781,0.00025296,720,720,False
a101_volume_cap_alpha_min_56_84,1h,2025-05,0.00012356,0.0001855,6.194e-05,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2025-06,0.00010539,-5.748e-05,-0.00016287,720,720,True
a101_volume_cap_alpha_min_56_84,1h,2025-07,0.00013656,0.00029024,0.00015368,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2025-08,0.0002179,0.0001317,-8.621e-05,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2025-09,1.592e-05,-4.659e-05,-6.252e-05,720,720,True
a101_volume_cap_alpha_min_56_84,1h,2025-10,-0.00021135,-0.00015462,5.673e-05,744,744,False
a101_volume_cap_alpha_min_56_84,1h,2025-11,0.00015152,-7.517e-05,-0.00022669,720,720,True
a101_volume_cap_alpha_min_56_84,1h,2025-12,2.784e-05,-8.36e-06,-3.619e-05,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2026-01,0.00011302,-6.89e-06,-0.0001199,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2026-02,0.0001288,-7.516e-05,-0.00020396,672,672,True
a101_volume_cap_alpha_min_56_84,1h,2026-03,0.00016025,0.0001378,-2.245e-05,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2026-04,0.00014674,0.00031041,0.00016368,720,720,True
a101_volume_cap_alpha_min_56_84,1h,2026-05,0.00015874,9.252e-05,-6.622e-05,744,744,True
a101_volume_cap_alpha_min_56_84,1h,2026-06,0.0002454,-0.00029893,-0.00054434,288,288,True
a101_volume_cap_alpha_min_56_84,24h,2024-06,-0.00219609,0.00295091,0.005147,294,294,False
a101_volume_cap_alpha_min_56_84,24h,2024-07,0.00179004,0.00105533,-0.00073471,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2024-08,0.00355873,-0.00209797,-0.0056567,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2024-09,-0.0014679,0.00562047,0.00708838,720,720,False
a101_volume_cap_alpha_min_56_84,24h,2024-10,-0.00219023,-0.00127748,0.00091275,744,744,False
a101_volume_cap_alpha_min_56_84,24h,2024-11,-0.00347844,0.01545004,0.01892848,720,720,False
a101_volume_cap_alpha_min_56_84,24h,2024-12,0.00341795,-0.00225199,-0.00566994,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2025-01,0.00388373,-0.00247777,-0.0063615,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2025-02,0.00286079,-0.00673677,-0.00959755,672,672,True
a101_volume_cap_alpha_min_56_84,24h,2025-03,0.00337446,-0.0036444,-0.00701887,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2025-04,-0.0025844,0.00378339,0.00636779,720,720,False
a101_volume_cap_alpha_min_56_84,24h,2025-05,0.00309524,0.00508545,0.00199021,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2025-06,0.00293296,-0.002233,-0.00516596,720,720,True
a101_volume_cap_alpha_min_56_84,24h,2025-07,0.00019303,0.00568131,0.00548828,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2025-08,0.00448584,0.00365413,-0.0008317,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2025-09,0.00093962,0.0008501,-8.952e-05,720,720,True
a101_volume_cap_alpha_min_56_84,24h,2025-10,-0.00591261,-0.00253789,0.00337472,744,744,False
a101_volume_cap_alpha_min_56_84,24h,2025-11,0.00081594,-0.00494932,-0.00576527,720,720,True
a101_volume_cap_alpha_min_56_84,24h,2025-12,-0.00083463,0.00045084,0.00128546,744,744,False
a101_volume_cap_alpha_min_56_84,24h,2026-01,0.00112891,-0.00140476,-0.00253367,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2026-02,0.0009179,-0.00282923,-0.00374713,672,672,True
a101_volume_cap_alpha_min_56_84,24h,2026-03,0.00178775,0.0028605,0.00107275,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2026-04,0.00276688,0.00833446,0.00556757,720,720,True
a101_volume_cap_alpha_min_56_84,24h,2026-05,0.00190154,0.00082147,-0.00108007,744,744,True
a101_volume_cap_alpha_min_56_84,24h,2026-06,0.00369793,-0.0091427,-0.01284062,265,265,True
a101_volume_cap_alpha_min_56_84,4h,2024-06,-0.00011379,0.001306,0.00141979,294,294,False
a101_volume_cap_alpha_min_56_84,4h,2024-07,0.00040272,0.0003153,-8.742e-05,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2024-08,0.00074338,-0.00031267,-0.00105605,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2024-09,-0.00037212,0.00090757,0.00127969,720,720,False
a101_volume_cap_alpha_min_56_84,4h,2024-10,-0.0002114,-0.00026245,-5.106e-05,744,744,False
a101_volume_cap_alpha_min_56_84,4h,2024-11,-0.00038705,0.00254098,0.00292804,720,720,False
a101_volume_cap_alpha_min_56_84,4h,2024-12,0.00070555,-0.00025905,-0.0009646,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2025-01,0.00072372,-0.00019415,-0.00091787,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2025-02,0.00066771,-0.00106489,-0.0017326,672,672,True
a101_volume_cap_alpha_min_56_84,4h,2025-03,0.00069666,-0.00063179,-0.00132845,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2025-04,-0.00024953,0.00071842,0.00096795,720,720,False
a101_volume_cap_alpha_min_56_84,4h,2025-05,0.00061272,0.00076507,0.00015234,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2025-06,0.00049837,-0.00020991,-0.00070828,720,720,True
a101_volume_cap_alpha_min_56_84,4h,2025-07,0.00032172,0.00107269,0.00075098,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2025-08,0.00093401,0.00059876,-0.00033524,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2025-09,0.00011781,-0.00013276,-0.00025057,720,720,True
a101_volume_cap_alpha_min_56_84,4h,2025-10,-0.0008374,-0.000473,0.0003644,744,744,False
a101_volume_cap_alpha_min_56_84,4h,2025-11,0.00057612,-0.00051309,-0.00108921,720,720,True
a101_volume_cap_alpha_min_56_84,4h,2025-12,0.00024236,0.00018611,-5.625e-05,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2026-01,0.00047335,2.527e-05,-0.00044808,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2026-02,0.00051395,-0.000265,-0.00077895,672,672,True
a101_volume_cap_alpha_min_56_84,4h,2026-03,0.00058175,0.00049663,-8.513e-05,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2026-04,0.0003687,0.0012049,0.00083621,720,720,True
a101_volume_cap_alpha_min_56_84,4h,2026-05,0.00056117,0.00034659,-0.00021458,744,744,True
a101_volume_cap_alpha_min_56_84,4h,2026-06,0.00109054,-0.00139464,-0.00248518,285,285,True
a101_volume_cap_alpha_min_56_84,72h,2024-06,-0.00464823,-0.00015797,0.00449026,294,294,False
a101_volume_cap_alpha_min_56_84,72h,2024-07,0.00146286,0.00025296,-0.00120989,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2024-08,0.00933002,-0.00360215,-0.01293216,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2024-09,-0.0014618,0.01308175,0.01454355,720,720,False
a101_volume_cap_alpha_min_56_84,72h,2024-10,-0.00847407,-0.0016541,0.00681997,744,744,False
a101_volume_cap_alpha_min_56_84,72h,2024-11,-0.00711728,0.05310225,0.06021953,720,720,False
a101_volume_cap_alpha_min_56_84,72h,2024-12,0.0103696,-0.00374716,-0.01411675,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2025-01,0.01167794,-0.02248146,-0.03415939,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2025-02,0.00768492,-0.01067163,-0.01835655,672,672,True
a101_volume_cap_alpha_min_56_84,72h,2025-03,0.00614557,-0.01992773,-0.0260733,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2025-04,-0.01110261,0.01240002,0.02350263,720,720,False
a101_volume_cap_alpha_min_56_84,72h,2025-05,0.00372153,0.01283339,0.00911186,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2025-06,0.00828081,-0.00552865,-0.01380946,720,720,True
a101_volume_cap_alpha_min_56_84,72h,2025-07,0.00352598,0.01319888,0.0096729,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2025-08,-0.00400321,0.01048261,0.01448582,744,744,False
a101_volume_cap_alpha_min_56_84,72h,2025-09,0.0078625,0.01016213,0.00229963,720,720,True
a101_volume_cap_alpha_min_56_84,72h,2025-10,-0.00825293,-0.01142311,-0.00317018,744,744,False
a101_volume_cap_alpha_min_56_84,72h,2025-11,0.00088545,-0.01066885,-0.0115543,720,720,True
a101_volume_cap_alpha_min_56_84,72h,2025-12,0.00242486,0.0027168,0.00029194,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2026-01,0.00369456,-0.00814311,-0.01183767,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2026-02,-0.00119093,-0.01159222,-0.0104013,672,672,False
a101_volume_cap_alpha_min_56_84,72h,2026-03,0.00105271,0.002766,0.00171329,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2026-04,0.01123008,0.03166826,0.02043818,720,720,True
a101_volume_cap_alpha_min_56_84,72h,2026-05,0.00390616,-0.00118629,-0.00509245,744,744,True
a101_volume_cap_alpha_min_56_84,72h,2026-06,0.00925881,-0.04218137,-0.05144018,217,217,True
a101_volume_cap_alpha_min_80_80,1h,2024-06,-4.742e-05,7.933e-05,0.00012675,274,274,False
a101_volume_cap_alpha_min_80_80,1h,2024-07,9.425e-05,7.485e-05,-1.94e-05,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2024-08,0.00012611,-0.00011003,-0.00023614,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2024-09,-2.25e-05,0.00025656,0.00027906,720,720,False
a101_volume_cap_alpha_min_80_80,1h,2024-10,-1.955e-05,-2.321e-05,-3.66e-06,744,744,False
a101_volume_cap_alpha_min_80_80,1h,2024-11,-5.174e-05,0.00066834,0.00072008,720,720,False
a101_volume_cap_alpha_min_80_80,1h,2024-12,0.00011736,-5.351e-05,-0.00017087,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2025-01,0.00017881,-4.927e-05,-0.00022808,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2025-02,0.00018293,-0.00022248,-0.00040541,672,672,True
a101_volume_cap_alpha_min_80_80,1h,2025-03,0.00010421,-0.00028525,-0.00038946,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2025-04,-0.00010031,0.00016738,0.00026768,720,720,False
a101_volume_cap_alpha_min_80_80,1h,2025-05,0.00014635,0.00019595,4.96e-05,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2025-06,7.565e-05,-9.436e-05,-0.00017001,720,720,True
a101_volume_cap_alpha_min_80_80,1h,2025-07,0.00010642,0.00023387,0.00012744,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2025-08,8.352e-05,0.00011872,3.52e-05,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2025-09,-4.615e-05,-4.74e-05,-1.25e-06,720,720,False
a101_volume_cap_alpha_min_80_80,1h,2025-10,-0.00012263,-0.00019241,-6.979e-05,744,744,False
a101_volume_cap_alpha_min_80_80,1h,2025-11,-2.8e-06,-0.00016597,-0.00016317,720,720,False
a101_volume_cap_alpha_min_80_80,1h,2025-12,4.36e-05,-3.11e-06,-4.671e-05,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2026-01,0.00018958,2.792e-05,-0.00016167,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2026-02,0.00015292,-7.948e-05,-0.00023241,672,672,True
a101_volume_cap_alpha_min_80_80,1h,2026-03,9.701e-05,9.33e-05,-3.71e-06,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2026-04,-1.975e-05,0.00014504,0.00016479,720,720,False
a101_volume_cap_alpha_min_80_80,1h,2026-05,8.955e-05,4.625e-05,-4.33e-05,744,744,True
a101_volume_cap_alpha_min_80_80,1h,2026-06,0.0003362,-0.00025277,-0.00058897,288,288,True
a101_volume_cap_alpha_min_80_80,24h,2024-06,-0.00334967,-0.00041,0.00293968,274,274,False
a101_volume_cap_alpha_min_80_80,24h,2024-07,0.00190991,0.00137548,-0.00053442,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2024-08,0.00267166,-0.00249969,-0.00517135,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2024-09,3.091e-05,0.00640786,0.00637695,720,720,True
a101_volume_cap_alpha_min_80_80,24h,2024-10,-0.00061449,-0.00054062,7.387e-05,744,744,False
a101_volume_cap_alpha_min_80_80,24h,2024-11,-0.00336404,0.01515974,0.01852378,720,720,False
a101_volume_cap_alpha_min_80_80,24h,2024-12,0.00143808,-0.00267091,-0.00410899,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2025-01,0.00493139,-0.00255673,-0.00748811,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2025-02,0.00310937,-0.00715644,-0.01026581,672,672,True
a101_volume_cap_alpha_min_80_80,24h,2025-03,0.00210331,-0.00517452,-0.00727782,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2025-04,-0.00196451,0.0040827,0.00604721,720,720,False
a101_volume_cap_alpha_min_80_80,24h,2025-05,0.0036134,0.00497396,0.00136056,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2025-06,0.00170591,-0.00311018,-0.00481609,720,720,True
a101_volume_cap_alpha_min_80_80,24h,2025-07,0.00215072,0.00669102,0.0045403,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2025-08,0.00041013,0.00234977,0.00193964,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2025-09,0.00065993,0.00109834,0.00043841,720,720,True
a101_volume_cap_alpha_min_80_80,24h,2025-10,-0.00463948,-0.00329944,0.00134004,744,744,False
a101_volume_cap_alpha_min_80_80,24h,2025-11,-0.00352444,-0.00794166,-0.00441722,720,720,False
a101_volume_cap_alpha_min_80_80,24h,2025-12,-0.00080562,0.00036277,0.00116839,744,744,False
a101_volume_cap_alpha_min_80_80,24h,2026-01,0.00445349,0.00021886,-0.00423463,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2026-02,0.00169107,-0.00252583,-0.0042169,672,672,True
a101_volume_cap_alpha_min_80_80,24h,2026-03,0.00134669,0.00209062,0.00074393,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2026-04,0.00012578,0.00634545,0.00621967,720,720,True
a101_volume_cap_alpha_min_80_80,24h,2026-05,0.00096613,6.753e-05,-0.0008986,744,744,True
a101_volume_cap_alpha_min_80_80,24h,2026-06,0.01008235,-0.00537178,-0.01545413,265,265,True
a101_volume_cap_alpha_min_80_80,4h,2024-06,-0.00025458,0.0004489,0.00070348,274,274,False
a101_volume_cap_alpha_min_80_80,4h,2024-07,0.00035048,0.00030139,-4.91e-05,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2024-08,0.00048006,-0.0004866,-0.00096666,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2024-09,-4.52e-06,0.00116289,0.00116742,720,720,False
a101_volume_cap_alpha_min_80_80,4h,2024-10,6.428e-05,-0.00011787,-0.00018215,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2024-11,-0.00029087,0.00259171,0.00288258,720,720,False
a101_volume_cap_alpha_min_80_80,4h,2024-12,0.00031283,-0.00019907,-0.0005119,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2025-01,0.00074385,-0.00019378,-0.00093764,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2025-02,0.00078234,-0.00092073,-0.00170308,672,672,True
a101_volume_cap_alpha_min_80_80,4h,2025-03,0.0003259,-0.00110042,-0.00142632,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2025-04,-0.00027025,0.00064197,0.00091222,720,720,False
a101_volume_cap_alpha_min_80_80,4h,2025-05,0.00058421,0.00076102,0.00017681,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2025-06,0.00030309,-0.00036438,-0.00066747,720,720,True
a101_volume_cap_alpha_min_80_80,4h,2025-07,0.00033547,0.00090344,0.00056797,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2025-08,0.00028866,0.00049024,0.00020158,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2025-09,-0.00020108,-0.00017377,2.731e-05,720,720,False
a101_volume_cap_alpha_min_80_80,4h,2025-10,-0.0006265,-0.00069777,-7.126e-05,744,744,False
a101_volume_cap_alpha_min_80_80,4h,2025-11,-0.00019228,-0.00094879,-0.00075651,720,720,False
a101_volume_cap_alpha_min_80_80,4h,2025-12,0.00023645,0.00023344,-3e-06,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2026-01,0.00088391,0.00019583,-0.00068807,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2026-02,0.00052546,-0.00030051,-0.00082596,672,672,True
a101_volume_cap_alpha_min_80_80,4h,2026-03,0.0004509,0.00037409,-7.681e-05,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2026-04,-0.00013048,0.0006996,0.00083008,720,720,False
a101_volume_cap_alpha_min_80_80,4h,2026-05,0.00021999,0.00013499,-8.499e-05,744,744,True
a101_volume_cap_alpha_min_80_80,4h,2026-06,0.00161213,-0.00082119,-0.00243332,285,285,True
a101_volume_cap_alpha_min_80_80,72h,2024-06,-0.00489015,-0.00290729,0.00198286,274,274,False
a101_volume_cap_alpha_min_80_80,72h,2024-07,0.0017085,0.00104129,-0.00066721,744,744,True
a101_volume_cap_alpha_min_80_80,72h,2024-08,0.01126467,-0.00254731,-0.01381199,744,744,True
a101_volume_cap_alpha_min_80_80,72h,2024-09,-0.00043208,0.01354385,0.01397593,720,720,False
a101_volume_cap_alpha_min_80_80,72h,2024-10,-0.00459264,0.00040381,0.00499645,744,744,False
a101_volume_cap_alpha_min_80_80,72h,2024-11,-0.01208822,0.0503794,0.06246762,720,720,False
a101_volume_cap_alpha_min_80_80,72h,2024-12,0.00685549,-0.00467499,-0.01153048,744,744,True
a101_volume_cap_alpha_min_80_80,72h,2025-01,0.01047641,-0.02456812,-0.03504453,744,744,True
a101_volume_cap_alpha_min_80_80,72h,2025-02,0.0050136,-0.01341677,-0.01843036,672,672,True
a101_volume_cap_alpha_min_80_80,72h,2025-03,0.00826378,-0.02101841,-0.02928219,744,744,True
a101_volume_cap_alpha_min_80_80,72h,2025-04,-0.0064712,0.01571608,0.02218727,720,720,False
a101_volume_cap_alpha_min_80_80,72h,2025-05,0.00175267,0.01350475,0.01175208,744,744,True
a101_volume_cap_alpha_min_80_80,72h,2025-06,0.00568598,-0.00796362,-0.0136496,720,720,True
a101_volume_cap_alpha_min_80_80,72h,2025-07,0.00564847,0.01503022,0.00938175,744,744,True
a101_volume_cap_alpha_min_80_80,72h,2025-08,-0.01696637,0.00753582,0.02450219,744,744,False
a101_volume_cap_alpha_min_80_80,72h,2025-09,0.00561719,0.00651545,0.00089825,720,720,True
a101_volume_cap_alpha_min_80_80,72h,2025-10,-0.01503766,-0.01651459,-0.00147693,744,744,False
a101_volume_cap_alpha_min_80_80,72h,2025-11,-0.00588912,-0.01669558,-0.01080646,720,720,False
a101_volume_cap_alpha_min_80_80,72h,2025-12,0.00374972,0.00192393,-0.00182579,744,744,True
a101_volume_cap_alpha_min_80_80,72h,2026-01,0.01140983,-0.00467704,-0.01608687,744,744,True
a101_volume_cap_alpha_min_80_80,72h,2026-02,0.00072939,-0.01156872,-0.01229811,672,672,True
a101_volume_cap_alpha_min_80_80,72h,2026-03,-0.00076934,-0.00108275,-0.00031341,744,744,False
a101_volume_cap_alpha_min_80_80,72h,2026-04,0.00375939,0.02493792,0.02117853,720,720,True
a101_volume_cap_alpha_min_80_80,72h,2026-05,0.00517245,-0.0032359,-0.00840835,744,744,True
a101_volume_cap_alpha_min_80_80,72h,2026-06,0.02337434,-0.02928212,-0.05265646,217,217,True
a101_volume_high_alpha_min_84_84,1h,2024-06,-5.565e-05,-0.00030004,-0.00024439,553,553,False
a101_volume_high_alpha_min_84_84,1h,2024-07,-8.88e-06,2.693e-05,3.581e-05,744,744,False
a101_volume_high_alpha_min_84_84,1h,2024-08,5.874e-05,-0.00013897,-0.00019771,744,744,True
a101_volume_high_alpha_min_84_84,1h,2024-09,-3.211e-05,0.00023196,0.00026407,720,720,False
a101_volume_high_alpha_min_84_84,1h,2024-10,-4.724e-05,-3.328e-05,1.396e-05,744,744,False
a101_volume_high_alpha_min_84_84,1h,2024-11,-0.00018518,0.00066348,0.00084866,720,720,False
a101_volume_high_alpha_min_84_84,1h,2024-12,8.34e-05,-0.00010877,-0.00019217,744,744,True
a101_volume_high_alpha_min_84_84,1h,2025-01,0.0001813,-9.731e-05,-0.00027861,744,744,True
a101_volume_high_alpha_min_84_84,1h,2025-02,2.884e-05,-0.00044611,-0.00047494,672,672,True
a101_volume_high_alpha_min_84_84,1h,2025-03,0.00028626,-0.0001617,-0.00044796,744,744,True
a101_volume_high_alpha_min_84_84,1h,2025-04,1.572e-05,0.00017576,0.00016004,720,720,True
a101_volume_high_alpha_min_84_84,1h,2025-05,4.912e-05,0.00013656,8.744e-05,744,744,True
a101_volume_high_alpha_min_84_84,1h,2025-06,9.312e-05,-6.71e-05,-0.00016022,720,720,True
a101_volume_high_alpha_min_84_84,1h,2025-07,3.714e-05,0.00028147,0.00024434,744,744,True
a101_volume_high_alpha_min_84_84,1h,2025-08,3.587e-05,9.101e-05,5.514e-05,744,744,True
a101_volume_high_alpha_min_84_84,1h,2025-09,-9.648e-05,-2.846e-05,6.803e-05,720,720,False
