factor_id,horizon,n_months,n_deciles,expected_direction,direction_handling,raw_d1_return,raw_d2_return,raw_d3_return,raw_d4_return,raw_d5_return,raw_d6_return,raw_d7_return,raw_d8_return,raw_d9_return,raw_d10_return,expected_d1_return,expected_d2_return,expected_d3_return,expected_d4_return,expected_d5_return,expected_d6_return,expected_d7_return,expected_d8_return,expected_d9_return,expected_d10_return,expected_d10_minus_d1_spread,expected_d10_minus_d1_positive_month_rate,direction_aware_slope,direction_aware_spearman_corr,direction_aware_monotonicity_score,direction_aware_monotonicity_class,tail_concentration_score,tail_concentration_class,middle_bucket_flatness,u_shape_score,nonlinearity_score,decile_shape_class,q5_shape_class_from_pm26,shape_consistency_with_q5,main_decile_note_zh,main_decile_note_en
q158_vsump_20h,72h,25,10,conditional,raw_order_conditional,0.00092067,-0.00224239,-0.00275611,-0.00346984,-0.00337198,-0.00326729,-0.00286663,-0.00254164,-0.00171469,0.00248853,0.00092067,-0.00224239,-0.00275611,-0.00346984,-0.00337198,-0.00326729,-0.00286663,-0.00254164,-0.00171469,0.00248853,0.00156786,0.52,0.00012601,0.1879,0.6667,NON_MONOTONIC,0.1515,DISTRIBUTED,0.504,0.00502423,0.00196167,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
q158_wvma_20h,1h,25,10,negative,negative_flipped,6.32e-06,-3.631e-05,8.29e-06,-2.636e-05,-3.492e-05,-5.756e-05,-1.635e-05,-1.249e-05,2.65e-06,-6.175e-05,-6.175e-05,2.65e-06,-1.249e-05,-1.635e-05,-5.756e-05,-3.492e-05,-2.636e-05,8.29e-06,-3.631e-05,6.32e-06,6.806e-05,0.64,2.64e-06,0.3091,0.5556,NON_MONOTONIC,0.2451,DISTRIBUTED,0.0,1.853e-05,2.38e-05,NONLINEAR_MIXED,MIXED_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（负向因子，已翻转十分位顺序）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (negative direction, decile order flipped); conflicts with Q5 classification"
q158_wvma_20h,24h,25,10,negative,negative_flipped,-0.00035695,-0.00080689,-0.00110706,-0.00105871,-0.00075121,-0.00057081,-0.00056919,-0.00041282,-0.00016638,0.00047828,0.00047828,-0.00016638,-0.00041282,-0.00056919,-0.00057081,-0.00075121,-0.00105871,-0.00110706,-0.00080689,-0.00035695,-0.00083523,0.36,-0.00010376,-0.6242,0.7778,MONOTONIC_WEAK,0.3576,DISTRIBUTED,0.2118,0.00072168,0.00034085,DECILE_MONOTONIC_WEAK,WEAK_MONOTONIC,CONSISTENT,十分位回报大体呈反向单调趋势，但存在波动（负向因子，已翻转十分位顺序）；与Q5分类一致,"Decile returns show generally negative monotonic trend with some noise (negative direction, decile order flipped); consistent with Q5 classification"
q158_wvma_20h,4h,25,10,negative,negative_flipped,-8.652e-05,-9.334e-05,-4.943e-05,-0.00015665,-0.00012621,-0.00019901,-7.99e-05,-3.97e-05,1.765e-05,-0.00015112,-0.00015112,1.765e-05,-3.97e-05,-7.99e-05,-0.00019901,-0.00012621,-0.00015665,-4.943e-05,-9.334e-05,-8.652e-05,6.46e-05,0.6,-2.43e-06,-0.1515,0.5556,NON_MONOTONIC,0.0999,DISTRIBUTED,0.0,4.379e-05,6.356e-05,NONLINEAR_MIXED,MIXED_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（负向因子，已翻转十分位顺序）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (negative direction, decile order flipped); conflicts with Q5 classification"
q158_wvma_20h,72h,25,10,negative,negative_flipped,-0.00056503,-0.00117139,-0.00225294,-0.00287345,-0.00226033,-0.00267749,-0.00262366,-0.00203552,-0.0021522,-0.0001686,-0.0001686,-0.0021522,-0.00203552,-0.00262366,-0.00267749,-0.00226033,-0.00287345,-0.00225294,-0.00117139,-0.00056503,-0.00039643,0.32,1.138e-05,-0.0545,0.5556,NON_MONOTONIC,0.0652,DISTRIBUTED,0.0,0.0021021,0.00092541,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（负向因子，已翻转十分位顺序）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (negative direction, decile order flipped); conflicts with Q5 classification"
qvol_ma_ratio_20_80,1h,25,10,conditional,raw_order_conditional,-2.843e-05,-1.828e-05,-3.815e-05,-2.646e-05,-3.627e-05,-2.861e-05,-6.107e-05,-5.407e-05,-1.978e-05,6.253e-05,-2.843e-05,-1.828e-05,-3.815e-05,-2.646e-05,-3.627e-05,-2.861e-05,-6.107e-05,-5.407e-05,-1.978e-05,6.253e-05,9.096e-05,0.6,3.83e-06,0.0424,0.6667,NON_MONOTONIC,0.4226,MODERATE,0.0004,4.948e-05,3.161e-05,NONLINEAR_MIXED,WEAK_MONOTONIC,DECILE_REVEALS_NONLINEARITY,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；十分位揭示了非线性特征,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); deciles reveal nonlinearity"
qvol_ma_ratio_20_80,24h,25,10,conditional,raw_order_conditional,0.00039891,-0.00084387,-0.00085039,-0.00110383,-0.00122991,-0.00100134,-0.00105529,-0.00099611,-0.00068836,0.00091992,0.00039891,-0.00084387,-0.00085039,-0.00110383,-0.00122991,-0.00100134,-0.00105529,-0.00099611,-0.00068836,0.00091992,0.00052101,0.52,3.287e-05,0.103,0.5556,NON_MONOTONIC,0.1341,DISTRIBUTED,0.3961,0.00177503,0.00070745,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
qvol_ma_ratio_20_80,4h,25,10,conditional,raw_order_conditional,-1.195e-05,-0.00010845,-0.00015285,-0.00016862,-0.00016477,-0.0001656,-0.00018749,-0.00019529,-9.342e-05,0.00019033,-1.195e-05,-0.00010845,-0.00015285,-0.00016862,-0.00016477,-0.0001656,-0.00018749,-0.00019529,-9.342e-05,0.00019033,0.00020228,0.56,1.004e-05,-0.0788,0.6667,NON_MONOTONIC,0.3508,DISTRIBUTED,0.766,0.00025438,0.00011365,NONLINEAR_MIXED,WEAK_MONOTONIC,DECILE_REVEALS_NONLINEARITY,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；十分位揭示了非线性特征,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); deciles reveal nonlinearity"
qvol_ma_ratio_20_80,72h,25,10,conditional,raw_order_conditional,0.00103394,-0.00275535,-0.00280221,-0.00363996,-0.00409107,-0.00352511,-0.00383187,-0.00378744,-0.00284073,0.00337434,0.00103394,-0.00275535,-0.00280221,-0.00363996,-0.00409107,-0.00352511,-0.00383187,-0.00378744,-0.00284073,0.00337434,0.0023404,0.44,9.412e-05,-0.1636,0.5556,NON_MONOTONIC,0.1773,DISTRIBUTED,0.4681,0.00601223,0.00245845,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
qvol_ma_ratio_5_20,1h,25,10,positive,positive_aligned,1.772e-05,-6.555e-05,-3.588e-05,-5.066e-05,-7.066e-05,-3.563e-05,-4.88e-05,-2.806e-05,5.1e-07,9.703e-05,1.772e-05,-6.555e-05,-3.588e-05,-5.066e-05,-7.066e-05,-3.563e-05,-4.88e-05,-2.806e-05,5.1e-07,9.703e-05,7.931e-05,0.52,7.61e-06,0.4182,0.5556,NON_MONOTONIC,0.2321,DISTRIBUTED,0.0,0.00011052,4.434e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
qvol_ma_ratio_5_20,24h,25,10,positive,positive_aligned,0.00043488,-0.00032741,-0.00098034,-0.00087288,-0.00120979,-0.00115736,-0.00108409,-0.00080135,-0.00056868,0.0011072,0.00043488,-0.00032741,-0.00098034,-0.00087288,-0.00120979,-0.00115736,-0.00108409,-0.00080135,-0.00056868,0.0011072,0.00067232,0.56,2.834e-05,0.0424,0.6667,NON_MONOTONIC,0.161,DISTRIBUTED,0.3375,0.00195461,0.00075585,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
qvol_ma_ratio_5_20,4h,25,10,positive,positive_aligned,-4.96e-06,-0.00018558,-0.00021301,-0.00014465,-0.00023111,-0.00015604,-0.00017345,-0.00013643,-3.065e-05,0.0003183,-4.96e-06,-0.00018558,-0.00021301,-0.00014465,-0.00023111,-0.00015604,-0.00017345,-0.00013643,-3.065e-05,0.0003183,0.00032327,0.68,2.646e-05,0.4061,0.5556,NON_MONOTONIC,0.3413,DISTRIBUTED,0.0685,0.00035024,0.00014143,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
qvol_ma_ratio_5_20,72h,25,10,positive,positive_aligned,0.00140967,-0.00204418,-0.00339217,-0.00354161,-0.00358568,-0.00366233,-0.00319015,-0.0027465,-0.00173917,0.00290811,0.00140967,-0.00204418,-0.00339217,-0.00354161,-0.00358568,-0.00366233,-0.00319015,-0.0027465,-0.00173917,0.00290811,0.00149844,0.56,0.00012016,0.1879,0.5556,NON_MONOTONIC,0.1287,DISTRIBUTED,0.6751,0.0057829,0.00226429,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
qvol_zscore_20h,1h,25,10,positive,positive_aligned,-2.336e-05,-3.637e-05,-5.951e-05,-3.525e-05,-5.758e-05,-5.202e-05,-2.993e-05,-2.255e-05,7.48e-06,8.922e-05,-2.336e-05,-3.637e-05,-5.951e-05,-3.525e-05,-5.758e-05,-5.202e-05,-2.993e-05,-2.255e-05,7.48e-06,8.922e-05,0.00011258,0.64,9.25e-06,0.6121,0.6667,NON_MONOTONIC,0.4905,MODERATE,0.0124,8.773e-05,3.367e-05,NONLINEAR_MIXED,MIXED_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
qvol_zscore_20h,24h,25,10,positive,positive_aligned,-7.415e-05,-0.00074284,-0.00068243,-0.00098425,-0.00092194,-0.00090291,-0.00090609,-0.00048642,-0.00047192,0.00072124,-7.415e-05,-0.00074284,-0.00068243,-0.00098425,-0.00092194,-0.00090291,-0.00090609,-0.00048642,-0.00047192,0.00072124,0.0007954,0.72,6.236e-05,0.2606,0.6667,NON_MONOTONIC,0.29,DISTRIBUTED,0.1493,0.00123597,0.00049042,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
qvol_zscore_20h,4h,25,10,positive,positive_aligned,4.397e-05,-0.00020406,-0.00016688,-0.00020106,-0.00017276,-0.00015072,-0.00017793,-0.00012017,-7.305e-05,0.00026235,4.397e-05,-0.00020406,-0.00016688,-0.00020106,-0.00017276,-0.00015072,-0.00017793,-0.00012017,-7.305e-05,0.00026235,0.00021839,0.6,1.944e-05,0.4424,0.6667,NON_MONOTONIC,0.2609,DISTRIBUTED,0.3459,0.0003149,0.00013387,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
qvol_zscore_20h,72h,25,10,positive,positive_aligned,-0.0001396,-0.0022468,-0.00236803,-0.00322187,-0.00321287,-0.00320859,-0.00280967,-0.00242189,-0.00196332,0.00205417,-0.0001396,-0.0022468,-0.00236803,-0.00322187,-0.00321287,-0.00320859,-0.00280967,-0.00242189,-0.00196332,0.00205417,0.00219377,0.56,0.00013758,0.1273,0.6667,NON_MONOTONIC,0.2625,DISTRIBUTED,0.4358,0.00416802,0.00162517,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
qvol_zscore_48h,1h,25,10,positive,positive_aligned,-4.36e-05,-6.52e-05,-2.92e-05,-6.186e-05,-5.059e-05,-2.021e-05,-3.806e-05,3.08e-06,2.279e-05,5.448e-05,-4.36e-05,-6.52e-05,-2.92e-05,-6.186e-05,-5.059e-05,-2.021e-05,-3.806e-05,3.08e-06,2.279e-05,5.448e-05,9.808e-05,0.6,1.068e-05,0.8061,0.6667,NON_MONOTONIC,0.4047,MODERATE,0.0,4.084e-05,2.141e-05,NONLINEAR_MIXED,WEAK_MONOTONIC,DECILE_REVEALS_NONLINEARITY,十分位回报呈非线性混合模式，无明显单调趋势；十分位揭示了非线性特征,Decile returns show nonlinear mixed pattern without clear monotonic trend; deciles reveal nonlinearity
qvol_zscore_48h,24h,25,10,positive,positive_aligned,-0.00010071,-0.00082426,-0.00108004,-0.00094904,-0.0009514,-0.000759,-0.0007672,-0.00063791,-0.00046279,0.00060227,-0.00010071,-0.00082426,-0.00108004,-0.00094904,-0.0009514,-0.000759,-0.0007672,-0.00063791,-0.00046279,0.00060227,0.00070298,0.64,7.155e-05,0.4667,0.5556,NON_MONOTONIC,0.262,DISTRIBUTED,0.5043,0.00110598,0.000456,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
qvol_zscore_48h,4h,25,10,positive,positive_aligned,-7.967e-05,-0.00018153,-0.00017086,-0.00025926,-0.00018389,-6.668e-05,-0.00010133,-0.00011438,-3.858e-05,0.00019906,-7.967e-05,-0.00018153,-0.00017086,-0.00025926,-0.00018389,-6.668e-05,-0.00010133,-0.00011438,-3.858e-05,0.00019906,0.00027873,0.68,2.656e-05,0.5758,0.5556,NON_MONOTONIC,0.3693,DISTRIBUTED,0.0,0.00018498,9.476e-05,NONLINEAR_MIXED,WEAK_MONOTONIC,DECILE_REVEALS_NONLINEARITY,十分位回报呈非线性混合模式，无明显单调趋势；十分位揭示了非线性特征,Decile returns show nonlinear mixed pattern without clear monotonic trend; deciles reveal nonlinearity
qvol_zscore_48h,72h,25,10,positive,positive_aligned,-0.00074269,-0.00251211,-0.00303529,-0.00321273,-0.00357451,-0.00297551,-0.00285776,-0.00249092,-0.00173891,0.00202301,-0.00074269,-0.00251211,-0.00303529,-0.00321273,-0.00357451,-0.00297551,-0.00285776,-0.00249092,-0.00173891,0.00202301,0.0027657,0.52,0.00021024,0.3333,0.5556,NON_MONOTONIC,0.3281,DISTRIBUTED,0.4781,0.00391517,0.00153748,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
range_1h,1h,25,10,conditional,raw_order_conditional,-1.979e-05,-4.006e-05,-4.587e-05,-5.837e-05,-4.83e-05,-5.322e-05,-2.793e-05,-4.983e-05,4.164e-05,0.00012184,-1.979e-05,-4.006e-05,-4.587e-05,-5.837e-05,-4.83e-05,-5.322e-05,-2.793e-05,-4.983e-05,4.164e-05,0.00012184,0.00014163,0.56,1.16e-05,0.2727,0.5556,NON_MONOTONIC,0.5199,MODERATE,0.2542,0.00010179,4.495e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
range_1h,24h,25,10,conditional,raw_order_conditional,-8.438e-05,-0.00095157,-0.00117618,-0.00128242,-0.00122265,-0.00116428,-0.00111542,-0.00055034,-0.00018877,0.00301229,-8.438e-05,-0.00095157,-0.00117618,-0.00128242,-0.00122265,-0.00116428,-0.00111542,-0.00055034,-0.00018877,0.00301229,0.00309668,0.6,0.00022363,0.3455,0.6667,NON_MONOTONIC,0.5638,MODERATE,0.6486,0.00265742,0.00111008,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
range_1h,4h,25,10,conditional,raw_order_conditional,-5.58e-05,-0.00018315,-0.00017985,-0.00022281,-0.00024395,-0.00020686,-0.00014877,-0.0001137,5.906e-05,0.00047305,-5.58e-05,-0.00018315,-0.00017985,-0.00022281,-0.00024395,-0.00020686,-0.00014877,-0.0001137,5.906e-05,0.00047305,0.00052884,0.72,4.27e-05,0.4667,0.6667,NON_MONOTONIC,0.58,MODERATE,0.5121,0.00043403,0.00017165,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
range_1h,72h,25,10,conditional,raw_order_conditional,-0.00048055,-0.00340935,-0.0038368,-0.00416637,-0.00398537,-0.00372781,-0.00308459,-0.00198618,-0.00038826,0.00761089,-0.00048055,-0.00340935,-0.0038368,-0.00416637,-0.00398537,-0.00372781,-0.00308459,-0.00198618,-0.00038826,0.00761089,0.00809144,0.6,0.00064683,0.503,0.6667,NON_MONOTONIC,0.5233,MODERATE,0.6164,0.00742176,0.00298641,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
range_24h,1h,25,10,conditional,raw_order_conditional,-1.964e-05,-4.262e-05,-6.829e-05,-6.847e-05,-3.658e-05,-3.618e-05,-5.479e-05,-1.02e-05,1.46e-05,0.00010482,-1.964e-05,-4.262e-05,-6.829e-05,-6.847e-05,-3.658e-05,-3.618e-05,-5.479e-05,-1.02e-05,1.46e-05,0.00010482,0.00012447,0.56,1.123e-05,0.6,0.5556,NON_MONOTONIC,0.4799,MODERATE,0.0062,7.897e-05,3.856e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
range_24h,24h,25,10,conditional,raw_order_conditional,-0.00041551,-0.00119952,-0.00134449,-0.00136256,-0.00109679,-0.00099891,-0.00107474,-0.00069772,1.959e-05,0.00286637,-0.00041551,-0.00119952,-0.00134449,-0.00136256,-0.00109679,-0.00099891,-0.00107474,-0.00069772,1.959e-05,0.00286637,0.00328188,0.6,0.00025616,0.6,0.5556,NON_MONOTONIC,0.616,TAIL_DOMINANT,0.6448,0.00227328,0.00100598,BOTH_TAILS_U_SHAPED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈U型分布，两端尾部回报高于中间（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show U-shaped pattern — both tails outperform middle (conditional direction, raw order); conflicts with Q5 classification"
range_24h,4h,25,10,conditional,raw_order_conditional,-8.957e-05,-0.00018743,-0.00024371,-0.00027811,-0.00017407,-0.00016746,-0.00017758,-3.715e-05,4.435e-05,0.00037011,-8.957e-05,-0.00018743,-0.00024371,-0.00027811,-0.00017407,-0.00016746,-0.00017758,-3.715e-05,4.435e-05,0.00037011,0.00045968,0.52,4.303e-05,0.6606,0.5556,NON_MONOTONIC,0.5364,MODERATE,0.1792,0.00031104,0.00013697,NONLINEAR_MIXED,WEAK_MONOTONIC,DECILE_REVEALS_NONLINEARITY,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；十分位揭示了非线性特征,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); deciles reveal nonlinearity"
range_24h,72h,25,10,conditional,raw_order_conditional,-0.00053012,-0.00373034,-0.00404467,-0.00387633,-0.00383144,-0.00406806,-0.00345878,-0.00279501,0.00013825,0.00735265,-0.00053012,-0.00373034,-0.00404467,-0.00387633,-0.00383144,-0.00406806,-0.00345878,-0.00279501,0.00013825,0.00735265,0.00788277,0.64,0.00063812,0.4667,0.6667,NON_MONOTONIC,0.5124,MODERATE,0.7285,0.00736102,0.00301043,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
range_4h,1h,25,10,conditional,raw_order_conditional,-9.48e-06,-4.048e-05,-4.776e-05,-6.607e-05,-4.824e-05,-5.135e-05,-4.729e-05,-3.812e-05,-3.02e-06,0.00015636,-9.48e-06,-4.048e-05,-4.776e-05,-6.607e-05,-4.824e-05,-5.135e-05,-4.729e-05,-3.812e-05,-3.02e-06,0.00015636,0.00016584,0.68,1.125e-05,0.3939,0.5556,NON_MONOTONIC,0.5814,MODERATE,0.5753,0.00012323,5.5e-05,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
range_4h,24h,25,10,conditional,raw_order_conditional,-0.00023448,-0.00094292,-0.00120011,-0.00132002,-0.00129933,-0.00104174,-0.00111231,-0.00071562,-0.00016503,0.00320038,-0.00023448,-0.00094292,-0.00120011,-0.00132002,-0.00129933,-0.00104174,-0.00111231,-0.00071562,-0.00016503,0.00320038,0.00343485,0.6,0.00024038,0.4303,0.5556,NON_MONOTONIC,0.5977,MODERATE,0.6554,0.00265349,0.00114593,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
range_4h,4h,25,10,conditional,raw_order_conditional,-3.845e-05,-0.00016877,-0.00023937,-0.00023507,-0.00017911,-0.00017492,-0.00021324,-9.811e-05,-6.942e-05,0.00056914,-3.845e-05,-0.00016877,-0.00023937,-0.00023507,-0.00017911,-0.00017492,-0.00021324,-9.811e-05,-6.942e-05,0.00056914,0.00060759,0.68,4.206e-05,0.3455,0.6667,NON_MONOTONIC,0.5594,MODERATE,0.5149,0.00044236,0.00020311,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
range_4h,72h,25,10,conditional,raw_order_conditional,-0.00062937,-0.00342764,-0.00407201,-0.00413094,-0.004081,-0.00354422,-0.00328491,-0.00216628,-8.805e-05,0.00774941,-0.00062937,-0.00342764,-0.00407201,-0.00413094,-0.004081,-0.00354422,-0.00328491,-0.00216628,-8.805e-05,0.00774941,0.00837878,0.64,0.00067509,0.503,0.6667,NON_MONOTONIC,0.5447,MODERATE,0.6934,0.00737263,0.00301315,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势（条件方向，未翻转）；与Q5分类存在冲突,"Decile returns show nonlinear mixed pattern without clear monotonic trend (conditional direction, raw order); conflicts with Q5 classification"
range_breakout_vol_confirm_20h,1h,25,10,positive,positive_aligned,9.781e-05,1.627e-05,-0.00011553,5.928e-05,-7.988e-05,4.305e-05,-0.00015227,0.00024703,5.713e-05,0.00057933,9.781e-05,1.627e-05,-0.00011553,5.928e-05,-7.988e-05,4.305e-05,-0.00015227,0.00024703,5.713e-05,0.00057933,0.00048152,0.64,3.588e-05,0.3091,0.5556,NON_MONOTONIC,0.2461,DISTRIBUTED,0.0,0.00035698,0.00018111,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
range_breakout_vol_confirm_20h,24h,25,10,positive,positive_aligned,0.00352075,0.00101269,0.00276686,0.00179423,0.00232734,0.00244632,0.00107919,0.00169048,0.00071898,0.00253244,0.00352075,0.00101269,0.00276686,0.00179423,0.00232734,0.00244632,0.00107919,0.00169048,0.00071898,0.00253244,-0.0009883,0.52,-0.00011127,-0.3333,0.5556,NON_MONOTONIC,0.0928,DISTRIBUTED,0.0,0.00063976,0.00082123,NONLINEAR_MIXED,WEAK_MONOTONIC,DECILE_REVEALS_NONLINEARITY,十分位回报呈非线性混合模式，无明显单调趋势；十分位揭示了非线性特征,Decile returns show nonlinear mixed pattern without clear monotonic trend; deciles reveal nonlinearity
range_breakout_vol_confirm_20h,4h,25,10,positive,positive_aligned,5.483e-05,7.14e-06,0.00026031,0.00040779,0.00027368,0.00046482,0.00029384,0.00042708,-0.00015157,0.00177279,5.483e-05,7.14e-06,0.00026031,0.00040779,0.00027368,0.00046482,0.00029384,0.00042708,-0.00015157,0.00177279,0.00171796,0.64,9.111e-05,0.4667,0.5556,NON_MONOTONIC,0.4798,MODERATE,0.2732,0.00054455,0.00045037,NONLINEAR_MIXED,NO_CLEAR_SHAPE,CONFLICTING,十分位回报呈非线性混合模式，无明显单调趋势；与Q5分类存在冲突,Decile returns show nonlinear mixed pattern without clear monotonic trend; conflicts with Q5 classification
range_breakout_vol_confirm_20h,72h,25,10,positive,positive_aligned,0.00757935,0.00199011,0.00857301,0.00539047,0.00295127,0.00469149,0.00358778,0.00238235,0.00484451,0.0047324,0.00757935,0.00199011,0.00857301,0.00539047,0.00295127,0.00469149,0.00358778,0.00238235,0.00484451,0.0047324,-0.00284695,0.48,-0.00024402,-0.2121,0.6667,NON_MONOTONIC,0.1166,DISTRIBUTED,0.0,0.0023345,0.00199665,NONLINEAR_MIXED,WEAK_MONOTONIC,DECILE_REVEALS_NONLINEARITY,十分位回报呈非线性混合模式，无明显单调趋势；十分位揭示了非线性特征,Decile returns show nonlinear mixed pattern without clear monotonic trend; deciles reveal nonlinearity
