factor_id,fee_bps,total_return,annualized_return,annualized_vol,sharpe,max_drawdown,positive_month_rate,avg_turnover
intraday_ret,0,-0.8962338594759458,-0.6719371345178642,0.5123056899683803,-1.3115941276376148,0.9433383212269959,0.32,0.7488923608788626
intraday_ret,2,-0.9927973472126381,-0.9116895877306189,0.5123129996164135,-1.7795558348377505,0.9433383212269959,0.32,0.7488923608788626
intraday_ret,5,-0.9998683808632576,-0.9876708684710592,0.5123309270333078,-1.9277986480149547,0.9433383212269959,0.32,0.7488923608788626
intraday_ret,10,-0.9999998334723261,-0.9995372262339466,0.5123793714965165,-1.9507756983162274,0.9433383212269959,0.32,0.7488923608788626
intraday_ret,20,-0.9999999999997354,-0.9999993504325391,0.5125458531433629,-1.9510436857496765,0.9433383212269959,0.32,0.7488923608788626
klow_close,0,-0.6534975772710727,-0.40630625416608857,0.4801364176931738,-0.8462308610502742,0.7548023474195475,0.28,0.6646963486630234
klow_close,2,-0.9675309191843822,-0.8147618190331087,0.4801604279380694,-1.6968533257351142,0.7548023474195475,0.28,0.6646963486630234
klow_close,5,-0.9990692002939955,-0.967725837553003,0.4802033704595485,-2.0152416602717755,0.7548023474195475,0.28,0.6646963486630234
klow_close,10,-0.9999975045927237,-0.9982472415279804,0.4802934079679566,-2.0784112897809743,0.7548023474195475,0.28,0.6646963486630234
klow_close,20,-0.9999999999821715,-0.9999948455910355,0.48054268198034394,-2.080969876536251,0.7548023474195475,0.28,0.6646963486630234
ksft_5h,0,0.47670330170922726,0.2114506933910132,0.3558461970585637,0.5942193429039612,0.418155940996344,0.64,0.4817235937249863
ksft_5h,2,-0.7343061059023612,-0.47910528776959405,0.35589657465942887,-1.3461924668088427,0.418155940996344,0.64,0.4817235937249863
ksft_5h,5,-0.9797292339590505,-0.8531596385008822,0.35600173526204687,-2.3965041571296997,0.418155940996344,0.64,0.4817235937249863
ksft_5h,10,-0.9997220496324257,-0.9822111023771298,0.35625583659689525,-2.7570386263973137,0.418155940996344,0.64,0.4817235937249863
ksft_5h,20,-0.9999999479140115,-0.9997393562206451,0.35705880532839496,-2.7999291469682777,0.418155940996344,0.64,0.4817235937249863
tech_macd,0,0.28271439833099876,0.13029968239605738,0.3893604082650806,0.33465056957549727,0.3581248406842412,0.6,0.13235748713931564
tech_macd,2,-0.19941177030123436,-0.10363892295219124,0.3893667780337703,-0.266172998825294,0.3581248406842412,0.6,0.13235748713931564
tech_macd,5,-0.6052583755870788,-0.3669913768761234,0.3893907590667045,-0.9424758249418446,0.3581248406842412,0.6,0.13235748713931564
tech_macd,10,-0.8785365928638864,-0.6455125669088142,0.3894691884804796,-1.6574162629585463,0.3581248406842412,0.6,0.13235748713931564
tech_macd,20,-0.9885036701090862,-0.8888501600235645,0.38977014926050507,-2.2804469806370333,0.3581248406842412,0.6,0.13235748713931564
tech_atr,0,0.033942482511433614,0.016569276907685726,0.35407113084927055,0.04679646394198495,0.35904214826845626,0.48,0.008651162826792272
tech_atr,2,0.0025960700959071215,0.001277277998139592,0.354071419914777,0.0036074021406388174,0.35904214826845626,0.48,0.008651162826792272
tech_atr,5,-0.0426509201219859,-0.02123060234115315,0.3540720373275862,-0.05996125110978665,0.35904214826845626,0.48,0.008651162826792272
tech_atr,10,-0.11357104750654512,-0.05762529845961417,0.35407355651796374,-0.16274951178595168,0.35904214826845626,0.48,0.008651162826792272
tech_atr,20,-0.2400410375229114,-0.1264060942255023,0.35407843300017766,-0.35700026447371586,0.35904214826845626,0.48,0.008651162826792272
mom_5h,0,-0.40004594850245356,-0.22229229359095937,0.5171990947713226,-0.4298002371586612,0.6774733684379953,0.52,0.344632997047492
mom_5h,2,-0.8241366085623048,-0.5748264115995221,0.5172171119668271,-1.1113832050405748,0.6774733684379953,0.52,0.344632997047492
mom_5h,5,-0.9720945272137147,-0.8281476224192028,0.5172514637355496,-1.6010541883021179,0.6774733684379953,0.52,0.344632997047492
mom_5h,10,-0.9987027611922736,-0.9620356322482408,0.5173282480172431,-1.8596232390854774,0.6774733684379953,0.52,0.344632997047492
mom_5h,20,-0.999997201288568,-0.998148764380383,0.5175550156107258,-1.928584854312631,0.6774733684379953,0.52,0.344632997047492
mom_10h,0,0.1634522578425559,0.07736438362270892,0.5210216620208178,0.1484859253694864,0.6580177290163393,0.52,0.24595162507363325
