factor_id,check,status,detail
xs_rank_ret_1h,cumulative_ls,OK,100 rows
xs_rank_ret_1h,paper_payload,OK,Present in payload
xs_rank_ret_1h,regime_btc,OK,regime=BEAR_DEPENDENT
xs_rank_ret_1h,quantile_shape,OK,shape=WEAK_MONOTONIC
xs_rank_ret_1h,rolling_stability,OK,stability=
xs_rank_ret_1h,decile_shape,OK,shape=NONLINEAR_MIXED
xs_rank_ret_1h,capacity_liquidity,OK,class=
xs_rank_ret_1h,pairwise_redundancy,OK,77 pairs
xs_rank_ret_1h,cluster,OK,cluster=46
xs_rank_ret_1h,marginal_info,OK,novelty=NEEDS_REVIEW
xs_rank_ret_1h,scorecard_not_stale,OK,"rankic=-0.036506, coverage=0.9999"
xs_rank_ret_1h,unified_profile,OK,score=44.2
xs_rank_ret_1h,ls_btc_corr,OK,ls_btc_corr=0.0018
xs_rank_ret_1h,source_metadata,OK,All source metadata present
xs_rank_vol,factor_values,OK,factor_values.parquet exists
xs_rank_vol,factor_level_rankic,OK,4 horizon(s)
xs_rank_vol,period_ic,OK,100 rows
xs_rank_vol,period_ls,OK,100 rows
xs_rank_vol,ls_aggregate,MISSING,LS aggregate fields are NaN
xs_rank_vol,cumulative_ls,OK,100 rows
xs_rank_vol,paper_payload,OK,Present in payload
xs_rank_vol,regime_btc,OK,regime=BULL_DEPENDENT
xs_rank_vol,quantile_shape,OK,shape=NO_CLEAR_SHAPE
xs_rank_vol,rolling_stability,OK,stability=
xs_rank_vol,decile_shape,OK,shape=NONLINEAR_MIXED
xs_rank_vol,capacity_liquidity,OK,class=
xs_rank_vol,pairwise_redundancy,OK,77 pairs
xs_rank_vol,cluster,OK,cluster=47
xs_rank_vol,marginal_info,OK,novelty=NEEDS_REVIEW
xs_rank_vol,scorecard_not_stale,OK,"rankic=-0.068675, coverage=0.9985"
xs_rank_vol,unified_profile,OK,score=47.9
xs_rank_vol,ls_btc_corr,OK,ls_btc_corr=0.3850
xs_rank_vol,source_metadata,OK,All source metadata present
