factor_id,horizon,month,rank_ic,rolling_ic_3m,rolling_ic_6m,long_short_return,rolling_ls_3m,rolling_ls_6m
breakout_dist_20h,24h,2025-08,0.018102,-0.001075,-0.007447,0.00403543,0.00035621,0.00012806
breakout_dist_20h,24h,2025-09,-0.003132,0.004912,-0.008777,0.00275587,0.00184318,0.00047301
breakout_dist_20h,24h,2025-10,-0.021011,-0.002014,-0.011113,-0.00026267,0.00217621,0.00017994
breakout_dist_20h,24h,2025-11,-0.002441,-0.008861,-0.004968,0.00210891,0.00153404,0.00094512
breakout_dist_20h,24h,2025-12,-0.032993,-0.018815,-0.006951,-0.00231943,-0.00015773,0.00084273
breakout_dist_20h,24h,2026-01,-0.005091,-0.013508,-0.007761,0.0036818,0.00115709,0.00166665
breakout_dist_20h,24h,2026-02,-0.032256,-0.023447,-0.016154,0.00021327,0.00052521,0.00102962
breakout_dist_20h,24h,2026-03,-0.025458,-0.020935,-0.019875,0.00063509,0.00151005,0.00067616
breakout_dist_20h,24h,2026-04,-0.049541,-0.035752,-0.02463,0.0010425,0.00063029,0.00089369
breakout_dist_20h,24h,2026-05,-0.005491,-0.02683,-0.025138,0.00243873,0.00137211,0.00094866
breakout_dist_20h,24h,2026-06,0.033728,-0.007101,-0.014018,0.01514994,0.00621039,0.00386022
breakout_dist_20h,4h,2024-06,0.001886,0.001886,0.001886,0.00036115,0.00036115,0.00036115
breakout_dist_20h,4h,2024-07,-0.015469,-0.006792,-0.006792,-1.394e-05,0.00017361,0.00017361
breakout_dist_20h,4h,2024-08,-0.032569,-0.015384,-0.015384,-0.00073782,-0.0001302,-0.0001302
breakout_dist_20h,4h,2024-09,-0.005864,-0.017967,-0.013004,0.0004843,-8.915e-05,2.342e-05
breakout_dist_20h,4h,2024-10,-0.034497,-0.02431,-0.017303,-0.00050655,-0.00025336,-8.257e-05
breakout_dist_20h,4h,2024-11,-0.011703,-0.017355,-0.016369,0.00043678,0.00013818,3.99e-06
breakout_dist_20h,4h,2024-12,-0.04013,-0.028777,-0.023372,-0.00047068,-0.00018015,-0.00013465
breakout_dist_20h,4h,2025-01,0.003143,-0.01623,-0.02027,0.00093903,0.00030171,2.418e-05
breakout_dist_20h,4h,2025-02,0.004762,-0.010742,-0.014048,0.00118241,0.00055025,0.00034421
breakout_dist_20h,4h,2025-03,-0.0257,-0.005932,-0.017354,-0.00094008,0.00039379,0.00010682
breakout_dist_20h,4h,2025-04,-0.011539,-0.010826,-0.013528,0.00029124,0.00017786,0.00023978
breakout_dist_20h,4h,2025-05,-0.020834,-0.019357,-0.01505,0.0006506,5.9e-07,0.00027542
breakout_dist_20h,4h,2025-06,-0.035495,-0.022622,-0.014277,-0.000606,0.00011195,0.00025287
breakout_dist_20h,4h,2025-07,-0.028491,-0.028273,-0.019549,-0.00012652,-2.731e-05,7.528e-05
breakout_dist_20h,4h,2025-08,-0.010323,-0.02477,-0.022064,0.00074692,4.8e-06,2.69e-06
breakout_dist_20h,4h,2025-09,-0.015726,-0.01818,-0.020401,0.00030391,0.0003081,0.00021002
breakout_dist_20h,4h,2025-10,-0.027693,-0.017914,-0.023094,0.00119296,0.00074793,0.00036031
breakout_dist_20h,4h,2025-11,-0.012888,-0.018769,-0.021769,0.00101192,0.00083626,0.00042053
breakout_dist_20h,4h,2025-12,-0.044049,-0.02821,-0.023195,-0.00063641,0.00052282,0.00041546
breakout_dist_20h,4h,2026-01,-0.013822,-0.023586,-0.02075,0.00106953,0.00048168,0.0006148
breakout_dist_20h,4h,2026-02,-0.024083,-0.027318,-0.023044,0.001163,0.00053204,0.00068415
breakout_dist_20h,4h,2026-03,-0.028065,-0.02199,-0.0251,0.00020558,0.0008127,0.00066776
breakout_dist_20h,4h,2026-04,-0.031367,-0.027838,-0.025712,0.00078702,0.00071853,0.00060011
breakout_dist_20h,4h,2026-05,-0.034295,-0.031242,-0.02928,-0.00040893,0.00019456,0.0003633
breakout_dist_20h,4h,2026-06,-0.01273,-0.026131,-0.02406,0.00062969,0.00033593,0.00057431
breakout_dist_20h,72h,2024-06,0.051702,0.051702,0.051702,0.00904299,0.00904299,0.00904299
breakout_dist_20h,72h,2024-07,-0.018249,0.016726,0.016726,-0.00589863,0.00157218,0.00157218
breakout_dist_20h,72h,2024-08,0.0287,0.020718,0.020718,0.00403595,0.00239344,0.00239344
breakout_dist_20h,72h,2024-09,-0.020324,-0.003291,0.010457,-0.00013508,-0.00066592,0.00176131
breakout_dist_20h,72h,2024-10,-0.040806,-0.01081,0.000205,-0.00782741,-0.00130885,-0.00015644
breakout_dist_20h,72h,2024-11,0.03752,-0.00787,0.006424,0.01195758,0.0013317,0.00186257
breakout_dist_20h,72h,2024-12,-0.01377,-0.005685,-0.004488,0.00098714,0.00170577,0.00051992
breakout_dist_20h,72h,2025-01,0.053269,0.025673,0.007431,0.01373144,0.00889205,0.0037916
breakout_dist_20h,72h,2025-02,0.004107,0.014535,0.003333,0.00222214,0.00564691,0.0034893
breakout_dist_20h,72h,2025-03,0.012097,0.023158,0.008736,-0.0007454,0.00506939,0.00338758
breakout_dist_20h,72h,2025-04,0.000981,0.005729,0.015701,0.00607766,0.00251813,0.00570509
breakout_dist_20h,72h,2025-05,-0.024532,-0.003818,0.005359,-0.00276926,0.00085433,0.00325062
breakout_dist_20h,72h,2025-06,-0.031286,-0.018279,0.002439,-0.00438934,-0.00036031,0.00235454
breakout_dist_20h,72h,2025-07,0.013074,-0.014248,-0.00426,0.00089719,-0.00208714,0.0002155
breakout_dist_20h,72h,2025-08,-0.012566,-0.01026,-0.007039,0.01200445,0.00283743,0.00184588
breakout_dist_20h,72h,2025-09,0.014878,0.005129,-0.006575,0.01603016,0.00964393,0.00464181
breakout_dist_20h,72h,2025-10,-0.00162,0.000231,-0.007009,0.00358598,0.0105402,0.00422653
breakout_dist_20h,72h,2025-11,0.029545,0.014268,0.002004,0.00186093,0.00715902,0.00499823
breakout_dist_20h,72h,2025-12,-0.015501,0.004141,0.004635,0.00198087,0.00247593,0.00605993
breakout_dist_20h,72h,2026-01,0.023483,0.012509,0.00637,0.01114521,0.00499567,0.00776793
breakout_dist_20h,72h,2026-02,-0.010374,-0.000797,0.006735,0.00256314,0.00522974,0.00619438
breakout_dist_20h,72h,2026-03,-0.010348,0.00092,0.002531,-0.0009319,0.00425882,0.00336737
breakout_dist_20h,72h,2026-04,-0.008109,-0.00961,0.001449,0.01962045,0.0070839,0.00603978
breakout_dist_20h,72h,2026-05,0.01692,-0.000512,-0.000655,0.00893355,0.00920737,0.00721855
breakout_dist_20h,72h,2026-06,0.005788,0.004866,0.002893,0.0143071,0.01428703,0.00927292
breakout_dist_48h,1h,2024-06,0.006573,0.006573,0.006573,0.00017909,0.00017909,0.00017909
breakout_dist_48h,1h,2024-07,-0.008663,-0.001045,-0.001045,3.88e-05,0.00010894,0.00010894
breakout_dist_48h,1h,2024-08,-0.01967,-0.007253,-0.007253,-0.00021541,8.3e-07,8.3e-07
breakout_dist_48h,1h,2024-09,-0.019956,-0.016096,-0.010429,-1.924e-05,-6.528e-05,-4.19e-06
breakout_dist_48h,1h,2024-10,-0.030747,-0.023458,-0.014493,-0.00031145,-0.00018203,-6.564e-05
breakout_dist_48h,1h,2024-11,-0.019426,-0.023376,-0.015315,0.00020657,-4.137e-05,-2.027e-05
breakout_dist_48h,1h,2024-12,-0.036699,-0.028957,-0.022527,-0.00033418,-0.00014635,-0.00010582
breakout_dist_48h,1h,2025-01,-0.00043,-0.018852,-0.021155,0.00033918,7.052e-05,-5.575e-05
breakout_dist_48h,1h,2025-02,-0.000961,-0.012697,-0.018037,0.00024282,8.261e-05,2.062e-05
breakout_dist_48h,1h,2025-03,-0.01535,-0.00558,-0.017269,-0.00018399,0.00013267,-6.84e-06
breakout_dist_48h,1h,2025-04,-0.017256,-0.011189,-0.01502,-0.00030903,-8.34e-05,-6.44e-06
breakout_dist_48h,1h,2025-05,-0.020775,-0.017794,-0.015245,8.473e-05,-0.0001361,-2.675e-05
breakout_dist_48h,1h,2025-06,-0.023681,-0.020571,-0.013076,-0.0002329,-0.0001524,-9.86e-06
breakout_dist_48h,1h,2025-07,-0.026677,-0.023711,-0.01745,1.831e-05,-4.329e-05,-6.334e-05
breakout_dist_48h,1h,2025-08,-0.021958,-0.024105,-0.020949,0.00011714,-3.248e-05,-8.429e-05
breakout_dist_48h,1h,2025-09,-0.015559,-0.021398,-0.020984,0.00031451,0.00014999,-1.21e-06
breakout_dist_48h,1h,2025-10,-0.024699,-0.020738,-0.022225,-0.00016921,8.748e-05,2.21e-05
breakout_dist_48h,1h,2025-11,-0.015805,-0.018687,-0.021396,0.00024118,0.00012883,4.817e-05
breakout_dist_48h,1h,2025-12,-0.028484,-0.022996,-0.022197,-6.648e-05,1.83e-06,7.591e-05
breakout_dist_48h,1h,2026-01,-0.018919,-0.021069,-0.020904,0.00025153,0.00014208,0.00011478
breakout_dist_48h,1h,2026-02,-0.01541,-0.020938,-0.019813,0.00017211,0.00011905,0.00012394
breakout_dist_48h,1h,2026-03,-0.011928,-0.015419,-0.019207,0.00020141,0.00020835,0.00010509
breakout_dist_48h,1h,2026-04,-0.022064,-0.016467,-0.018768,0.00022104,0.00019819,0.00017013
breakout_dist_48h,1h,2026-05,-0.014369,-0.01612,-0.018529,0.0001484,0.00019028,0.00015467
breakout_dist_48h,1h,2026-06,-0.009302,-0.015245,-0.015332,0.00020572,0.00019172,0.00020003
breakout_dist_48h,24h,2024-06,0.035936,0.035936,0.035936,0.00519912,0.00519912,0.00519912
breakout_dist_48h,24h,2024-07,-0.033631,0.001152,0.001152,-0.00288488,0.00115712,0.00115712
breakout_dist_48h,24h,2024-08,0.025229,0.009178,0.009178,1.816e-05,0.00077747,0.00077747
breakout_dist_48h,24h,2024-09,-0.011414,-0.006605,0.00403,0.00107223,-0.00059816,0.00085116
breakout_dist_48h,24h,2024-10,-0.045958,-0.010714,-0.005968,-0.00403898,-0.00098286,-0.00012687
breakout_dist_48h,24h,2024-11,0.012712,-0.014886,-0.002854,0.00467358,0.00056894,0.0006732
breakout_dist_48h,24h,2024-12,-0.028149,-0.020465,-0.013535,-0.00032406,0.00010351,-0.00024733
breakout_dist_48h,24h,2025-01,0.043485,0.00935,-0.000682,0.01059816,0.00498256,0.00199985
breakout_dist_48h,24h,2025-02,0.018003,0.011113,-0.001887,0.00549438,0.00525616,0.00291255
breakout_dist_48h,24h,2025-03,-0.010001,0.017162,-0.001651,-0.00252609,0.00452215,0.00231283
breakout_dist_48h,24h,2025-04,-0.019725,-0.003908,0.002721,-0.00087618,0.00069737,0.00283997
breakout_dist_48h,24h,2025-05,-0.044971,-0.024899,-0.006893,-0.00382306,-0.00240844,0.00142386
breakout_dist_48h,24h,2025-06,-0.047828,-0.037508,-0.010173,-0.0035481,-0.00274911,0.00088652
breakout_dist_48h,24h,2025-07,-0.000408,-0.031069,-0.017488,-0.00095773,-0.0027763,-0.00103946
breakout_dist_48h,24h,2025-08,-0.020613,-0.022949,-0.023924,0.00135029,-0.00105185,-0.00173014
breakout_dist_48h,24h,2025-09,0.001919,-0.006367,-0.021937,0.00716601,0.00251952,-0.0001148
breakout_dist_48h,24h,2025-10,-0.033631,-0.017441,-0.024255,-0.00374173,0.00159152,-0.00059239
breakout_dist_48h,24h,2025-11,-0.006252,-0.012654,-0.017802,-0.00033178,0.00103083,-1.051e-05
breakout_dist_48h,24h,2025-12,-0.029176,-0.023019,-0.014693,-0.0024371,-0.0021702,0.00017466
breakout_dist_48h,24h,2026-01,0.005975,-0.009817,-0.013629,0.0069746,0.00140191,0.00149671
breakout_dist_48h,24h,2026-02,-0.027981,-0.01706,-0.014857,0.00283779,0.00245843,0.00174463
breakout_dist_48h,24h,2026-03,-0.014345,-0.012117,-0.017568,0.00088985,0.00356741,0.00069861
breakout_dist_48h,24h,2026-04,-0.051335,-0.03122,-0.020519,0.00328339,0.00233701,0.00186946
breakout_dist_48h,24h,2026-05,0.012215,-0.017822,-0.017441,0.00686482,0.00367935,0.00306889
breakout_dist_48h,24h,2026-06,0.025027,-0.004698,-0.008407,0.01270847,0.00761889,0.00559315
breakout_dist_48h,4h,2024-06,0.008101,0.008101,0.008101,0.00052594,0.00052594,0.00052594
breakout_dist_48h,4h,2024-07,-0.01655,-0.004225,-0.004225,-0.00028031,0.00012282,0.00012282
breakout_dist_48h,4h,2024-08,-0.028177,-0.012209,-0.012209,-0.0009186,-0.00022432,-0.00022432
breakout_dist_48h,4h,2024-09,-0.005593,-0.016774,-0.010555,0.00031799,-0.00029364,-8.874e-05
breakout_dist_48h,4h,2024-10,-0.041548,-0.025106,-0.016754,-0.00106137,-0.00055399,-0.00028327
breakout_dist_48h,4h,2024-11,-0.016631,-0.021257,-0.016733,0.00051031,-7.769e-05,-0.00015101
breakout_dist_48h,4h,2024-12,-0.037368,-0.031849,-0.024311,-0.00041587,-0.00032231,-0.00030798
breakout_dist_48h,4h,2025-01,0.006968,-0.015677,-0.020391,0.00155525,0.0005499,-2.05e-06
breakout_dist_48h,4h,2025-02,0.001847,-0.009518,-0.015387,0.00137339,0.00083759,0.00037995
breakout_dist_48h,4h,2025-03,-0.021737,-0.004308,-0.018078,-0.00097461,0.00065134,0.00016452
breakout_dist_48h,4h,2025-04,-0.016316,-0.012069,-0.013873,-0.00040092,-7.1e-07,0.00027459
breakout_dist_48h,4h,2025-05,-0.027518,-0.021857,-0.015687,0.00021132,-0.00038807,0.00022476
breakout_dist_48h,4h,2025-06,-0.042281,-0.028705,-0.016506,-0.00088175,-0.00035712,0.00014711
breakout_dist_48h,4h,2025-07,-0.025242,-0.03168,-0.021875,0.00015213,-0.00017277,-8.674e-05
breakout_dist_48h,4h,2025-08,-0.01704,-0.028188,-0.025022,0.00036176,-0.00012262,-0.00025534
breakout_dist_48h,4h,2025-09,-0.012519,-0.018267,-0.023486,0.0008552,0.00045636,4.962e-05
breakout_dist_48h,4h,2025-10,-0.032592,-0.020717,-0.026199,0.00045539,0.00055745,0.00019234
breakout_dist_48h,4h,2025-11,-0.015705,-0.020272,-0.02423,0.00043114,0.00058058,0.00022898
breakout_dist_48h,4h,2025-12,-0.040195,-0.029497,-0.023882,-0.00077519,3.711e-05,0.00024674
breakout_dist_48h,4h,2026-01,-0.010829,-0.022243,-0.02148,0.00138559,0.00034718,0.00045232
breakout_dist_48h,4h,2026-02,-0.020729,-0.023917,-0.022095,0.0005651,0.00039183,0.0004862
breakout_dist_48h,4h,2026-03,-0.017847,-0.016468,-0.022983,0.00062389,0.00085819,0.00044765
breakout_dist_48h,4h,2026-04,-0.034646,-0.024407,-0.023325,0.00072551,0.00063817,0.00049267
breakout_dist_48h,4h,2026-05,-0.017896,-0.023463,-0.02369,0.00065143,0.00066694,0.00052939
breakout_dist_48h,4h,2026-06,0.001825,-0.016906,-0.016687,0.0014293,0.00093541,0.0008968
breakout_dist_48h,72h,2024-06,0.066965,0.066965,0.066965,0.01164877,0.01164877,0.01164877
breakout_dist_48h,72h,2024-07,-0.036227,0.015369,0.015369,-0.01028528,0.00068174,0.00068174
breakout_dist_48h,72h,2024-08,0.020756,0.017165,0.017165,0.00263606,0.00133318,0.00133318
breakout_dist_48h,72h,2024-09,-0.022415,-0.012628,0.00727,0.00071577,-0.00231115,0.00117883
breakout_dist_48h,72h,2024-10,-0.064111,-0.021923,-0.007006,-0.0104161,-0.00235476,-0.00114016
breakout_dist_48h,72h,2024-11,0.05137,-0.011718,0.002723,0.0176271,0.00264226,0.00198772
breakout_dist_48h,72h,2024-12,0.00152,-0.00374,-0.008184,0.00590223,0.00437108,0.00102996
breakout_dist_48h,72h,2025-01,0.06765,0.04018,0.009128,0.01599113,0.01317349,0.00540936
breakout_dist_48h,72h,2025-02,-0.010444,0.019575,0.003928,-0.00164161,0.00675058,0.00469642
breakout_dist_48h,72h,2025-03,0.011462,0.022889,0.009574,-0.00065193,0.00456586,0.00446847
breakout_dist_48h,72h,2025-04,0.003305,0.001441,0.020811,0.00814248,0.00194965,0.00756157
breakout_dist_48h,72h,2025-05,-0.040286,-0.008506,0.005535,-0.01044585,-0.0009851,0.00288274
breakout_dist_48h,72h,2025-06,-0.042792,-0.026591,-0.001851,-0.00366271,-0.00198869,0.00128859
breakout_dist_48h,72h,2025-07,0.005034,-0.026014,-0.012287,0.00092172,-0.00439561,-0.00122298
breakout_dist_48h,72h,2025-08,-0.0204,-0.019386,-0.013946,0.02319825,0.00681909,0.00291699
breakout_dist_48h,72h,2025-09,0.025806,0.00348,-0.011555,0.02137791,0.01516596,0.00658863
breakout_dist_48h,72h,2025-10,-0.001568,0.001279,-0.012368,0.00666288,0.01707968,0.00634203
breakout_dist_48h,72h,2025-11,0.028245,0.017495,-0.000946,-0.00288418,0.00838554,0.00760231
breakout_dist_48h,72h,2025-12,-0.021129,0.001849,0.002665,0.00187496,0.00188455,0.00852526
breakout_dist_48h,72h,2026-01,0.04997,0.019029,0.010154,0.0161449,0.00504523,0.01106245
breakout_dist_48h,72h,2026-02,-0.005135,0.007902,0.012698,0.00363053,0.0072168,0.00780117
breakout_dist_48h,72h,2026-03,-0.003295,0.013847,0.007848,0.00460357,0.00812633,0.00500544
breakout_dist_48h,72h,2026-04,-0.011985,-0.006805,0.006112,0.02508456,0.01110622,0.00807572
breakout_dist_48h,72h,2026-05,0.018993,0.001238,0.00457,0.01329378,0.0143273,0.01077205
breakout_dist_48h,72h,2026-06,-0.01359,-0.002194,0.005826,0.00717468,0.01518434,0.01165534
candle_body,1h,2024-06,-0.004901,-0.004901,-0.004901,8.618e-05,8.618e-05,8.618e-05
candle_body,1h,2024-07,-0.00745,-0.006176,-0.006176,0.00021157,0.00014888,0.00014888
candle_body,1h,2024-08,-0.02417,-0.012174,-0.012174,7.369e-05,0.00012381,0.00012381
candle_body,1h,2024-09,-0.039986,-0.023869,-0.019127,-0.00022587,1.98e-05,3.639e-05
candle_body,1h,2024-10,-0.034166,-0.032774,-0.022134,-0.00010005,-8.408e-05,9.1e-06
candle_body,1h,2024-11,-0.025005,-0.033052,-0.022613,-7.77e-06,-0.00011123,6.29e-06
candle_body,1h,2024-12,-0.046613,-0.035261,-0.029565,-0.00034193,-0.00014992,-6.506e-05
candle_body,1h,2025-01,-0.040991,-0.037536,-0.035155,-0.00043656,-0.00026209,-0.00017308
candle_body,1h,2025-02,-0.014557,-0.034054,-0.033553,-0.00011299,-0.00029716,-0.0002042
candle_body,1h,2025-03,-0.020081,-0.02521,-0.030235,0.00015431,-0.00013175,-0.00014083
candle_body,1h,2025-04,-0.0416,-0.025412,-0.031474,-0.00058821,-0.0001823,-0.00022219
candle_body,1h,2025-05,-0.035525,-0.032402,-0.033228,-0.00031557,-0.00024982,-0.00027349
candle_body,1h,2025-06,-0.021164,-0.032763,-0.028986,-0.00015918,-0.00035432,-0.00024303
candle_body,1h,2025-07,-0.038387,-0.031692,-0.028552,-0.00017273,-0.00021583,-0.00019906
candle_body,1h,2025-08,-0.043402,-0.034318,-0.03336,-0.00011333,-0.00014841,-0.00019912
candle_body,1h,2025-09,-0.034651,-0.038813,-0.035788,-0.00019131,-0.00015912,-0.00025672
candle_body,1h,2025-10,-0.033686,-0.037246,-0.034469,-0.00014394,-0.00014953,-0.00018268
candle_body,1h,2025-11,-0.035805,-0.034714,-0.034516,-0.00017521,-0.00017015,-0.00015928
candle_body,1h,2025-12,-0.028986,-0.032826,-0.035819,0.00028415,-1.167e-05,-8.539e-05
candle_body,1h,2026-01,-0.040714,-0.035168,-0.036207,-0.00029796,-6.301e-05,-0.00010627
candle_body,1h,2026-02,-0.026756,-0.032152,-0.033433,-9.15e-06,-7.65e-06,-8.89e-05
candle_body,1h,2026-03,-0.023794,-0.030421,-0.031624,7.918e-05,-7.598e-05,-4.382e-05
candle_body,1h,2026-04,-0.033675,-0.028075,-0.031622,-2.081e-05,1.641e-05,-2.33e-05
candle_body,1h,2026-05,-0.044062,-0.033844,-0.032998,-0.00060684,-0.00018282,-9.524e-05
candle_body,1h,2026-06,-0.042757,-0.040165,-0.035293,-0.00019915,-0.0002756,-0.00017579
candle_body,24h,2024-06,0.003779,0.003779,0.003779,0.00069095,0.00069095,0.00069095
candle_body,24h,2024-07,-0.003319,0.00023,0.00023,0.00043466,0.0005628,0.0005628
candle_body,24h,2024-08,-0.007149,-0.00223,-0.00223,2.696e-05,0.00038419,0.00038419
candle_body,24h,2024-09,-0.006067,-0.005512,-0.003189,-0.00057465,-3.768e-05,0.00014448
candle_body,24h,2024-10,-0.012682,-0.008633,-0.005088,-0.00036546,-0.00030438,4.249e-05
candle_body,24h,2024-11,0.001349,-0.0058,-0.004015,0.00177755,0.00027915,0.00033167
candle_body,24h,2024-12,-0.021632,-0.010988,-0.00825,-0.00126793,4.805e-05,5.19e-06
candle_body,24h,2025-01,-0.003123,-0.007802,-0.008217,0.001223,0.00057754,0.00013658
candle_body,24h,2025-02,0.005579,-0.006392,-0.006096,0.00159399,0.00051635,0.00039775
candle_body,24h,2025-03,-0.009924,-0.002489,-0.006739,-0.00094931,0.00062256,0.00033531
candle_body,24h,2025-04,-0.007856,-0.004067,-0.005934,0.00095043,0.0005317,0.00055462
candle_body,24h,2025-05,-0.015813,-0.011198,-0.008795,-0.00030442,-0.0001011,0.00020763
candle_body,24h,2025-06,-0.011745,-0.011805,-0.007147,-0.00025824,0.00012926,0.00037591
candle_body,24h,2025-07,-0.009604,-0.012387,-0.008227,0.00042891,-4.458e-05,0.00024356
candle_body,24h,2025-08,-0.005542,-0.008963,-0.01008,0.00176461,0.00064509,0.000272
candle_body,24h,2025-09,-0.011982,-0.009042,-0.010424,0.00051003,0.00090118,0.00051522
candle_body,24h,2025-10,-0.014051,-0.010525,-0.011456,0.00133429,0.00120298,0.0005792
candle_body,24h,2025-11,-0.009108,-0.011714,-0.010339,0.00047973,0.00077468,0.00070989
candle_body,24h,2025-12,-0.017341,-0.0135,-0.011271,-0.00112467,0.00022978,0.00056548
candle_body,24h,2026-01,-0.008753,-0.011734,-0.011129,0.00149598,0.00028368,0.00074333
candle_body,24h,2026-02,-0.016302,-0.014132,-0.012923,-0.00037249,-3.9e-07,0.00038714
candle_body,24h,2026-03,-0.019727,-0.014927,-0.014214,-0.0005863,0.00017906,0.00020442
candle_body,24h,2026-04,-0.02554,-0.020523,-0.016128,-0.00097869,-0.00064583,-0.00018107
candle_body,24h,2026-05,-0.014611,-0.019959,-0.017046,-0.00094762,-0.00083754,-0.00041896
candle_body,24h,2026-06,-0.003425,-0.014525,-0.014726,0.00457041,0.00088137,0.00053022
candle_body,4h,2024-06,-0.009534,-0.009534,-0.009534,-0.00018193,-0.00018193,-0.00018193
candle_body,4h,2024-07,-0.006707,-0.008121,-0.008121,0.00059814,0.00020811,0.00020811
candle_body,4h,2024-08,-0.026367,-0.014203,-0.014203,-0.00025539,5.361e-05,5.361e-05
candle_body,4h,2024-09,-0.025676,-0.019583,-0.017071,-0.00030907,1.123e-05,-3.706e-05
candle_body,4h,2024-10,-0.026255,-0.026099,-0.018908,-0.00028365,-0.0002827,-8.638e-05
candle_body,4h,2024-11,-0.012795,-0.021575,-0.017889,0.00076923,5.884e-05,5.622e-05
candle_body,4h,2024-12,-0.046285,-0.028445,-0.024014,-0.00129705,-0.00027049,-0.00012963
candle_body,4h,2025-01,-0.013385,-0.024155,-0.025127,0.00039409,-4.458e-05,-0.00016364
candle_body,4h,2025-02,-0.00031,-0.019993,-0.020784,0.00080396,-3.3e-05,1.292e-05
candle_body,4h,2025-03,-0.025208,-0.012967,-0.020706,-0.00026135,0.00031223,2.087e-05
candle_body,4h,2025-04,-0.030617,-0.018711,-0.021433,-0.00083003,-9.581e-05,-7.019e-05
candle_body,4h,2025-05,-0.00771,-0.021178,-0.020586,0.00063746,-0.00015131,-9.215e-05
candle_body,4h,2025-06,-0.022295,-0.020207,-0.016587,-0.00025826,-0.00015028,8.098e-05
candle_body,4h,2025-07,-0.03436,-0.021455,-0.020083,-0.00022154,5.255e-05,-2.163e-05
candle_body,4h,2025-08,-0.035542,-0.030732,-0.025955,-0.00011002,-0.00019661,-0.00017396
candle_body,4h,2025-09,-0.024964,-0.031622,-0.025915,3.22e-05,-9.979e-05,-0.00012503
candle_body,4h,2025-10,-0.020246,-0.026917,-0.024186,0.0010144,0.00031219,0.00018237
candle_body,4h,2025-11,-0.022893,-0.022701,-0.026717,0.00058782,0.00054481,0.0001741
candle_body,4h,2025-12,-0.02766,-0.0236,-0.027611,0.00013859,0.00058027,0.00024024
candle_body,4h,2026-01,-0.024583,-0.025046,-0.025981,-3.08e-06,0.00024111,0.00027665
candle_body,4h,2026-02,-0.012803,-0.021682,-0.022192,0.00075585,0.00029712,0.00042096
candle_body,4h,2026-03,-0.023244,-0.02021,-0.021905,0.0002222,0.00032499,0.00045263
candle_body,4h,2026-04,-0.029948,-0.021999,-0.023522,-0.00014889,0.00027639,0.00025875
candle_body,4h,2026-05,-0.030753,-0.027982,-0.024832,-0.00063442,-0.00018704,5.504e-05
candle_body,4h,2026-06,-0.032602,-0.031101,-0.025656,-0.00013947,-0.00030759,8.7e-06
candle_body,72h,2024-06,0.014906,0.014906,0.014906,0.00283319,0.00283319,0.00283319
candle_body,72h,2024-07,-0.00094,0.006983,0.006983,-0.00013852,0.00134734,0.00134734
candle_body,72h,2024-08,8.5e-05,0.004683,0.004683,0.00048878,0.00106115,0.00106115
candle_body,72h,2024-09,-0.003993,-0.001616,0.002514,-0.00013596,7.143e-05,0.00076187
candle_body,72h,2024-10,-0.012723,-0.005544,-0.000533,-0.00173705,-0.00046141,0.00026209
candle_body,72h,2024-11,0.017179,0.000154,0.002419,0.00559128,0.00123942,0.00115029
candle_body,72h,2024-12,-0.013881,-0.003142,-0.002379,-0.00150438,0.00078328,0.00042736
candle_body,72h,2025-01,0.011934,0.005077,-0.000233,0.00395952,0.00268214,0.00111037
candle_body,72h,2025-02,0.001365,-0.000194,-2e-05,0.00206648,0.00150721,0.00137331
candle_body,72h,2025-03,-0.002478,0.003607,0.000233,-0.00150296,0.00150768,0.00114548
candle_body,72h,2025-04,-0.005622,-0.002245,0.001416,0.00029843,0.00028732,0.00148473
candle_body,72h,2025-05,-0.014673,-0.007591,-0.003892,-0.00208712,-0.00109722,0.000205
candle_body,72h,2025-06,-0.015484,-0.011926,-0.00416,-0.00109995,-0.00096288,0.0002724
candle_body,72h,2025-07,-0.003759,-0.011305,-0.006775,0.00089996,-0.00076237,-0.00023753
candle_body,72h,2025-08,-0.011019,-0.010087,-0.008839,0.00586001,0.00188667,0.00039473
candle_body,72h,2025-09,-0.006578,-0.007119,-0.009522,0.00401622,0.00359206,0.00131459
candle_body,72h,2025-10,-0.004478,-0.007358,-0.009332,0.00306218,0.0043128,0.00177522
candle_body,72h,2025-11,-0.000979,-0.004011,-0.007049,-0.00193737,0.00171368,0.00180017
