factor_id,horizon,month,long_short_return,cum_long_short_return,drawdown
wq101_alpha84,72h,2025-06,-0.00233343,0.00052571,-0.00416492
wq101_alpha84,72h,2025-07,-0.00136046,-0.00083547,-0.00551971
wq101_alpha84,72h,2025-08,-0.01673192,-0.01755341,-0.02215928
wq101_alpha84,72h,2025-09,-0.01582219,-0.03309787,-0.03763086
wq101_alpha84,72h,2025-10,-0.00955754,-0.04233907,-0.04682874
wq101_alpha84,72h,2025-11,6.35e-06,-0.04233299,-0.04682269
wq101_alpha84,72h,2025-12,0.00393746,-0.03856221,-0.04306959
wq101_alpha84,72h,2026-01,-0.00741715,-0.04569334,-0.05016729
wq101_alpha84,72h,2026-02,-0.00270445,-0.04827422,-0.05273606
wq101_alpha84,72h,2026-03,0.00049197,-0.047806,-0.05227004
wq101_alpha84,72h,2026-04,-0.00961901,-0.05696516,-0.06138626
wq101_alpha84,72h,2026-05,-0.00451302,-0.0612211,-0.06562224
wq101_alpha84,72h,2026-06,-0.0088904,-0.06956722,-0.07392923
wq101_alpha85,1h,2024-06,0.00011228,0.00011228,0.0
wq101_alpha85,1h,2024-07,-0.00014389,-3.163e-05,-0.00014389
wq101_alpha85,1h,2024-08,-1.618e-05,-4.781e-05,-0.00016007
wq101_alpha85,1h,2024-09,3.954e-05,-8.27e-06,-0.00012053
wq101_alpha85,1h,2024-10,0.00014038,0.00013211,0.0
wq101_alpha85,1h,2024-11,-8.99e-06,0.00012312,-8.99e-06
wq101_alpha85,1h,2024-12,3.466e-05,0.00015778,0.0
wq101_alpha85,1h,2025-01,-9.108e-05,6.669e-05,-9.108e-05
wq101_alpha85,1h,2025-02,-0.00014735,-8.067e-05,-0.00023842
wq101_alpha85,1h,2025-03,0.00022098,0.00014029,-1.749e-05
wq101_alpha85,1h,2025-04,-5.952e-05,8.076e-05,-7.701e-05
wq101_alpha85,1h,2025-05,0.00020835,0.00028913,0.0
wq101_alpha85,1h,2025-06,-0.00013036,0.00015873,-0.00013036
wq101_alpha85,1h,2025-07,6.919e-05,0.00022793,-6.118e-05
wq101_alpha85,1h,2025-08,1.94e-05,0.00024734,-4.178e-05
wq101_alpha85,1h,2025-09,0.00012675,0.00037412,0.0
wq101_alpha85,1h,2025-10,0.00037272,0.00074698,0.0
wq101_alpha85,1h,2025-11,-4.857e-05,0.00069837,-4.857e-05
wq101_alpha85,1h,2025-12,-0.00012842,0.00056986,-0.00017698
wq101_alpha85,1h,2026-01,-7.01e-06,0.00056285,-0.00018399
wq101_alpha85,1h,2026-02,1.57e-05,0.00057856,-0.0001683
wq101_alpha85,1h,2026-03,0.00034152,0.00092028,0.0
wq101_alpha85,1h,2026-04,0.00014332,0.00106373,0.0
wq101_alpha85,1h,2026-05,-0.00011339,0.00095022,-0.00011339
wq101_alpha85,1h,2026-06,0.00039835,0.00134895,0.0
wq101_alpha85,24h,2024-06,0.00195053,0.00195053,0.0
wq101_alpha85,24h,2024-07,-0.00095296,0.00099571,-0.00095296
wq101_alpha85,24h,2024-08,-0.00148022,-0.00048598,-0.00243177
wq101_alpha85,24h,2024-09,0.00038044,-0.00010573,-0.00205225
wq101_alpha85,24h,2024-10,0.00153328,0.00142739,-0.00052212
wq101_alpha85,24h,2024-11,-0.00198546,-0.0005609,-0.00250654
wq101_alpha85,24h,2024-12,0.00356207,0.00299917,0.0
wq101_alpha85,24h,2025-01,-0.00103445,0.00196162,-0.00103445
wq101_alpha85,24h,2025-02,9.504e-05,0.00205684,-0.00093951
wq101_alpha85,24h,2025-03,-0.00135944,0.00069461,-0.00229767
wq101_alpha85,24h,2025-04,0.00043385,0.00112876,-0.00186482
wq101_alpha85,24h,2025-05,0.00301957,0.00415174,0.0
wq101_alpha85,24h,2025-06,-0.00146884,0.0026768,-0.00146884
wq101_alpha85,24h,2025-07,-0.00126203,0.00141139,-0.00272902
wq101_alpha85,24h,2025-08,0.00238752,0.00380228,-0.00034801
wq101_alpha85,24h,2025-09,0.00025909,0.00406235,-8.901e-05
wq101_alpha85,24h,2025-10,-0.00141,0.00264663,-0.00149889
wq101_alpha85,24h,2025-11,-1.235e-05,0.00263424,-0.00151122
wq101_alpha85,24h,2025-12,-0.002253,0.00037531,-0.00376081
wq101_alpha85,24h,2026-01,-0.00216976,-0.00179527,-0.00592241
wq101_alpha85,24h,2026-02,-0.00163826,-0.00343058,-0.00755097
wq101_alpha85,24h,2026-03,0.00224099,-0.00119728,-0.0053269
wq101_alpha85,24h,2026-04,0.00273338,0.00153282,-0.00260808
wq101_alpha85,24h,2026-05,0.00108019,0.00261467,-0.00153071
wq101_alpha85,24h,2026-06,0.00449906,0.00712549,0.0
wq101_alpha85,4h,2024-06,0.00053771,0.00053771,0.0
wq101_alpha85,4h,2024-07,-0.00034877,0.00018875,-0.00034877
wq101_alpha85,4h,2024-08,-0.0001948,-6.08e-06,-0.0005435
wq101_alpha85,4h,2024-09,0.00012992,0.00012383,-0.00041365
wq101_alpha85,4h,2024-10,0.00049155,0.00061545,0.0
wq101_alpha85,4h,2024-11,-0.00050385,0.00011129,-0.00050385
wq101_alpha85,4h,2024-12,0.00060107,0.00071242,0.0
wq101_alpha85,4h,2025-01,-0.00062676,8.522e-05,-0.00062676
wq101_alpha85,4h,2025-02,-0.00088119,-0.00079605,-0.0015074
wq101_alpha85,4h,2025-03,0.00048454,-0.00031189,-0.00102359
wq101_alpha85,4h,2025-04,-0.00047707,-0.00078882,-0.00150017
wq101_alpha85,4h,2025-05,0.00069485,-9.451e-05,-0.00080636
wq101_alpha85,4h,2025-06,-0.00070194,-0.00079639,-0.00150774
wq101_alpha85,4h,2025-07,-0.0002056,-0.00100182,-0.00171303
wq101_alpha85,4h,2025-08,0.00050559,-0.00049674,-0.0012083
wq101_alpha85,4h,2025-09,-2.024e-05,-0.00051697,-0.00122852
wq101_alpha85,4h,2025-10,0.00069533,0.000178,-0.00053404
wq101_alpha85,4h,2025-11,-0.00017539,2.58e-06,-0.00070934
wq101_alpha85,4h,2025-12,-0.00030199,-0.00029941,-0.00101111
wq101_alpha85,4h,2026-01,-0.00033979,-0.0006391,-0.00135056
wq101_alpha85,4h,2026-02,0.00012015,-0.00051903,-0.00123057
wq101_alpha85,4h,2026-03,0.00143115,0.00091138,0.0
wq101_alpha85,4h,2026-04,0.00069322,0.00160523,0.0
wq101_alpha85,4h,2026-05,-0.0003973,0.00120729,-0.0003973
wq101_alpha85,4h,2026-06,0.00178893,0.00299838,0.0
wq101_alpha85,72h,2024-06,0.00192276,0.00192276,0.0
wq101_alpha85,72h,2024-07,-0.00145173,0.00046824,-0.00145173
wq101_alpha85,72h,2024-08,-0.00047856,-1.055e-05,-0.0019296
wq101_alpha85,72h,2024-09,0.00152564,0.00151508,-0.0004069
wq101_alpha85,72h,2024-10,0.00405881,0.00558004,0.0
wq101_alpha85,72h,2024-11,-0.00400223,0.00155548,-0.00400223
wq101_alpha85,72h,2024-12,0.00178438,0.00334263,-0.00222499
wq101_alpha85,72h,2025-01,-0.00242434,0.00091019,-0.00464394
wq101_alpha85,72h,2025-02,0.00326785,0.00418101,-0.00139126
wq101_alpha85,72h,2025-03,-0.00509563,-0.00093592,-0.0064798
wq101_alpha85,72h,2025-04,-0.00099996,-0.00193495,-0.00747328
wq101_alpha85,72h,2025-05,0.00421224,0.00226914,-0.00329252
wq101_alpha85,72h,2025-06,-0.00151043,0.00075528,-0.00479798
wq101_alpha85,72h,2025-07,-0.00432066,-0.00356864,-0.00909791
wq101_alpha85,72h,2025-08,0.0097369,0.00613351,0.0
wq101_alpha85,72h,2025-09,0.00508828,0.011253,0.0
wq101_alpha85,72h,2025-10,-0.00183985,0.00939245,-0.00183985
wq101_alpha85,72h,2025-11,-0.00276698,0.00659948,-0.00460174
wq101_alpha85,72h,2025-12,-0.00102572,0.00556699,-0.00562274
wq101_alpha85,72h,2026-01,0.00387566,0.00946423,-0.00176887
wq101_alpha85,72h,2026-02,-0.00151478,0.00793511,-0.00328097
wq101_alpha85,72h,2026-03,0.00080157,0.00874304,-0.00248203
wq101_alpha85,72h,2026-04,0.00944164,0.01826723,0.0
wq101_alpha85,72h,2026-05,0.00500815,0.02336686,0.0
wq101_alpha85,72h,2026-06,0.00109756,0.02449007,0.0
wq101_alpha86,1h,2024-06,0.00011633,0.00011633,0.0
wq101_alpha86,1h,2024-07,5.627e-05,0.00017261,0.0
wq101_alpha86,1h,2024-08,5.312e-05,0.00022574,0.0
wq101_alpha86,1h,2024-09,6.986e-05,0.00029561,0.0
wq101_alpha86,1h,2024-10,-7.116e-05,0.00022443,-7.116e-05
wq101_alpha86,1h,2024-11,0.00016191,0.00038638,0.0
wq101_alpha86,1h,2024-12,5.474e-05,0.00044114,0.0
wq101_alpha86,1h,2025-01,7.563e-05,0.0005168,0.0
wq101_alpha86,1h,2025-02,7.983e-05,0.00059667,0.0
wq101_alpha86,1h,2025-03,-0.00012557,0.00047103,-0.00012557
wq101_alpha86,1h,2025-04,0.00010513,0.00057621,-2.045e-05
wq101_alpha86,1h,2025-05,7.353e-05,0.00064978,0.0
wq101_alpha86,1h,2025-06,-5.358e-05,0.00059616,-5.358e-05
wq101_alpha86,1h,2025-07,0.00032321,0.00091957,0.0
wq101_alpha86,1h,2025-08,-0.00018691,0.00073249,-0.00018691
wq101_alpha86,1h,2025-09,3.169e-05,0.0007642,-0.00015523
wq101_alpha86,1h,2025-10,0.00020068,0.00096503,0.0
wq101_alpha86,1h,2025-11,-0.00015522,0.00080966,-0.00015522
wq101_alpha86,1h,2025-12,-0.0001847,0.00062481,-0.00033989
wq101_alpha86,1h,2026-01,0.00011227,0.00073715,-0.00022766
wq101_alpha86,1h,2026-02,2.016e-05,0.00075733,-0.0002075
wq101_alpha86,1h,2026-03,8.931e-05,0.00084671,-0.00011821
wq101_alpha86,1h,2026-04,0.00011934,0.00096615,0.0
wq101_alpha86,1h,2026-05,0.00018429,0.00115061,0.0
wq101_alpha86,1h,2026-06,0.00018965,0.00134048,0.0
wq101_alpha86,24h,2024-06,0.00023842,0.00023842,0.0
wq101_alpha86,24h,2024-07,2.71e-06,0.00024113,0.0
wq101_alpha86,24h,2024-08,8.929e-05,0.00033044,0.0
wq101_alpha86,24h,2024-09,-0.00078982,-0.00045964,-0.00078982
wq101_alpha86,24h,2024-10,-0.0025865,-0.00304495,-0.00337428
wq101_alpha86,24h,2024-11,0.00245086,-0.00060155,-0.00093169
wq101_alpha86,24h,2024-12,0.00217816,0.0015753,0.0
wq101_alpha86,24h,2025-01,0.00175837,0.00333644,0.0
wq101_alpha86,24h,2025-02,-0.00112527,0.00220741,-0.00112527
wq101_alpha86,24h,2025-03,0.00124129,0.00345144,0.0
wq101_alpha86,24h,2025-04,-0.00127556,0.00217148,-0.00127556
wq101_alpha86,24h,2025-05,-0.00155413,0.00061398,-0.00282771
wq101_alpha86,24h,2025-06,0.00089657,0.0015111,-0.00193367
wq101_alpha86,24h,2025-07,0.0028955,0.00441097,0.0
wq101_alpha86,24h,2025-08,-0.00378991,0.00060434,-0.00378991
wq101_alpha86,24h,2025-09,-0.00246444,-0.00186159,-0.00624501
wq101_alpha86,24h,2025-10,0.00075323,-0.00110976,-0.00549648
wq101_alpha86,24h,2025-11,-2.39e-06,-0.00111214,-0.00549886
wq101_alpha86,24h,2025-12,-0.00027197,-0.00138381,-0.00576934
wq101_alpha86,24h,2026-01,-0.00014189,-0.00152551,-0.00591041
wq101_alpha86,24h,2026-02,-0.00185926,-0.00338193,-0.00775868
wq101_alpha86,24h,2026-03,0.00033934,-0.00304374,-0.00742197
wq101_alpha86,24h,2026-04,-0.00070453,-0.00374612,-0.00812127
wq101_alpha86,24h,2026-05,0.00052089,-0.00322718,-0.00760461
wq101_alpha86,24h,2026-06,0.00115897,-0.00207195,-0.00645446
wq101_alpha86,4h,2024-06,-0.00015197,-0.00015197,-0.00015197
wq101_alpha86,4h,2024-07,0.00012536,-2.663e-05,-2.663e-05
wq101_alpha86,4h,2024-08,0.00039262,0.00036598,0.0
wq101_alpha86,4h,2024-09,-7.716e-05,0.00028879,-7.716e-05
wq101_alpha86,4h,2024-10,-0.00042393,-0.00013526,-0.00050106
wq101_alpha86,4h,2024-11,0.00031856,0.00018326,-0.00018266
wq101_alpha86,4h,2024-12,0.00051783,0.00070118,0.0
wq101_alpha86,4h,2025-01,0.00021675,0.00091808,0.0
wq101_alpha86,4h,2025-02,0.00010058,0.00101876,0.0
wq101_alpha86,4h,2025-03,-9.629e-05,0.00092237,-9.629e-05
wq101_alpha86,4h,2025-04,4.687e-05,0.00096928,-4.942e-05
wq101_alpha86,4h,2025-05,-0.00051847,0.00045031,-0.00056787
wq101_alpha86,4h,2025-06,0.00013873,0.0005891,-0.00042922
wq101_alpha86,4h,2025-07,0.00084853,0.00143813,0.0
wq101_alpha86,4h,2025-08,-0.00106627,0.00037033,-0.00106627
wq101_alpha86,4h,2025-09,-1.089e-05,0.00035943,-0.00107715
wq101_alpha86,4h,2025-10,2.472e-05,0.00038416,-0.00105246
wq101_alpha86,4h,2025-11,-0.00032708,5.696e-05,-0.00137919
wq101_alpha86,4h,2025-12,-0.00032698,-0.00027004,-0.00170572
wq101_alpha86,4h,2026-01,-7.099e-05,-0.00034101,-0.00177659
wq101_alpha86,4h,2026-02,0.00020899,-0.00013209,-0.00156797
wq101_alpha86,4h,2026-03,0.0002813,0.00014917,-0.00128711
wq101_alpha86,4h,2026-04,-9.19e-05,5.726e-05,-0.00137889
wq101_alpha86,4h,2026-05,0.00038828,0.00044556,-0.00099115
wq101_alpha86,4h,2026-06,-0.00038753,5.785e-05,-0.00137829
wq101_alpha86,72h,2024-06,0.0006339,0.0006339,0.0
wq101_alpha86,72h,2024-07,0.00021576,0.0008498,0.0
wq101_alpha86,72h,2024-08,-0.0006557,0.00019354,-0.0006557
wq101_alpha86,72h,2024-09,-0.00236436,-0.00217128,-0.00301851
wq101_alpha86,72h,2024-10,-0.00710943,-0.00926527,-0.01010648
wq101_alpha86,72h,2024-11,0.00916339,-0.00018678,-0.0010357
wq101_alpha86,72h,2024-12,0.00621484,0.0060269,0.0
wq101_alpha86,72h,2025-01,0.00798009,0.01405508,0.0
wq101_alpha86,72h,2025-02,0.0009309,0.01499907,0.0
wq101_alpha86,72h,2025-03,0.00182363,0.01685005,0.0
wq101_alpha86,72h,2025-04,-0.0004363,0.0164064,-0.0004363
wq101_alpha86,72h,2025-05,-0.0055661,0.01074898,-0.00599997
wq101_alpha86,72h,2025-06,0.00349491,0.01428145,-0.00252603
wq101_alpha86,72h,2025-07,0.00799881,0.0223945,0.0
wq101_alpha86,72h,2025-08,-0.01100347,0.01114461,-0.01100347
wq101_alpha86,72h,2025-09,-0.00777942,0.00327849,-0.01869729
wq101_alpha86,72h,2025-10,0.00269506,0.00598239,-0.01605262
wq101_alpha86,72h,2025-11,-0.00251389,0.00345346,-0.01852616
wq101_alpha86,72h,2025-12,-0.00111068,0.00233894,-0.01961626
wq101_alpha86,72h,2026-01,0.00285688,0.00520251,-0.01681542
wq101_alpha86,72h,2026-02,-0.00566856,-0.00049555,-0.02238866
wq101_alpha86,72h,2026-03,0.00157842,0.00108209,-0.02084558
wq101_alpha86,72h,2026-04,-0.00588463,-0.00480891,-0.02660754
wq101_alpha86,72h,2026-05,0.00264404,-0.00217758,-0.02403385
wq101_alpha86,72h,2026-06,0.00316323,0.00097876,-0.02094665
wq101_alpha88,1h,2024-06,3.455e-05,3.455e-05,0.0
wq101_alpha88,1h,2024-07,-4.725e-05,-1.27e-05,-4.725e-05
wq101_alpha88,1h,2024-08,0.00029745,0.00028474,0.0
wq101_alpha88,1h,2024-09,8.629e-05,0.00037106,0.0
wq101_alpha88,1h,2024-10,-6.9e-05,0.00030203,-6.9e-05
wq101_alpha88,1h,2024-11,-0.00020551,9.646e-05,-0.0002745
wq101_alpha88,1h,2024-12,-3.206e-05,6.44e-05,-0.00030655
wq101_alpha88,1h,2025-01,0.0002261,0.00029051,-8.052e-05
wq101_alpha88,1h,2025-02,0.0001815,0.00047207,0.0
wq101_alpha88,1h,2025-03,2.802e-05,0.0005001,0.0
wq101_alpha88,1h,2025-04,-2.412e-05,0.00047597,-2.412e-05
wq101_alpha88,1h,2025-05,-1.701e-05,0.00045895,-4.113e-05
wq101_alpha88,1h,2025-06,0.00027811,0.00073719,0.0
wq101_alpha88,1h,2025-07,-0.00030062,0.00043634,-0.00030062
wq101_alpha88,1h,2025-08,-3.525e-05,0.00040108,-0.00033586
wq101_alpha88,1h,2025-09,-5.309e-05,0.00034797,-0.00038893
wq101_alpha88,1h,2025-10,-0.00035077,-2.92e-06,-0.00073957
wq101_alpha88,1h,2025-11,0.0001453,0.00014238,-0.00059437
wq101_alpha88,1h,2025-12,4.327e-05,0.00018565,-0.00055113
wq101_alpha88,1h,2026-01,-5.552e-05,0.00013012,-0.00060662
wq101_alpha88,1h,2026-02,-0.00034917,-0.00021909,-0.00095558
wq101_alpha88,1h,2026-03,-0.00015099,-0.00037005,-0.00110642
wq101_alpha88,1h,2026-04,-0.0001675,-0.00053749,-0.00127374
wq101_alpha88,1h,2026-05,4.583e-05,-0.00049168,-0.00122796
wq101_alpha88,1h,2026-06,0.00038274,-0.00010913,-0.00084569
wq101_alpha88,24h,2024-06,9.171e-05,9.171e-05,0.0
wq101_alpha88,24h,2024-07,0.00155928,0.00165113,0.0
wq101_alpha88,24h,2024-08,0.00230394,0.00395888,0.0
wq101_alpha88,24h,2024-09,-0.00142048,0.00253277,-0.00142048
wq101_alpha88,24h,2024-10,-0.00166978,0.00085876,-0.00308789
wq101_alpha88,24h,2024-11,0.00150998,0.00237004,-0.00158257
wq101_alpha88,24h,2024-12,0.00228166,0.00465711,0.0
wq101_alpha88,24h,2025-01,0.00803184,0.01272635,0.0
wq101_alpha88,24h,2025-02,0.00097882,0.01371763,0.0
wq101_alpha88,24h,2025-03,0.00150191,0.01524014,0.0
wq101_alpha88,24h,2025-04,-0.00680822,0.00832817,-0.00680822
wq101_alpha88,24h,2025-05,0.00038151,0.00871285,-0.00642931
wq101_alpha88,24h,2025-06,0.00389382,0.0126406,-0.00256052
wq101_alpha88,24h,2025-07,-0.00013666,0.01250221,-0.00269683
wq101_alpha88,24h,2025-08,-0.00190567,0.01057272,-0.00459736
wq101_alpha88,24h,2025-09,-0.00408799,0.0064415,-0.00866656
wq101_alpha88,24h,2025-10,-0.00759754,-0.00120497,-0.01619825
wq101_alpha88,24h,2025-11,0.00552873,0.00431709,-0.01075908
wq101_alpha88,24h,2025-12,-0.00478592,-0.00048949,-0.01549351
wq101_alpha88,24h,2026-01,-0.00051951,-0.00100874,-0.01600497
wq101_alpha88,24h,2026-02,-0.00074807,-0.00175606,-0.01674107
wq101_alpha88,24h,2026-03,0.00012433,-0.00163195,-0.01661882
wq101_alpha88,24h,2026-04,-0.00683307,-0.00845387,-0.02333833
wq101_alpha88,24h,2026-05,0.00018715,-0.0082683,-0.02315555
wq101_alpha88,24h,2026-06,-0.0058536,-0.0140735,-0.0288736
wq101_alpha88,4h,2024-06,8.089e-05,8.089e-05,0.0
wq101_alpha88,4h,2024-07,0.0005033,0.00058423,0.0
wq101_alpha88,4h,2024-08,0.0011888,0.00177373,0.0
wq101_alpha88,4h,2024-09,-0.00038622,0.00138682,-0.00038622
wq101_alpha88,4h,2024-10,-0.00023392,0.00115258,-0.00062005
wq101_alpha88,4h,2024-11,-0.00052379,0.00062818,-0.00114351
wq101_alpha88,4h,2024-12,0.00080552,0.00143421,-0.00033892
wq101_alpha88,4h,2025-01,0.00120595,0.00264189,0.0
wq101_alpha88,4h,2025-02,0.00073933,0.00338317,0.0
wq101_alpha88,4h,2025-03,0.00025602,0.00364006,0.0
wq101_alpha88,4h,2025-04,-0.00083876,0.00279824,-0.00083876
wq101_alpha88,4h,2025-05,-1.155e-05,0.00278666,-0.0008503
wq101_alpha88,4h,2025-06,0.00088138,0.0036705,0.0
wq101_alpha88,4h,2025-07,-0.00102467,0.00264207,-0.00102467
wq101_alpha88,4h,2025-08,-0.00040777,0.00223322,-0.00143202
wq101_alpha88,4h,2025-09,-0.00032066,0.00191184,-0.00175222
wq101_alpha88,4h,2025-10,-0.00149909,0.00040989,-0.00324869
wq101_alpha88,4h,2025-11,0.00013804,0.00054798,-0.00311109
wq101_alpha88,4h,2025-12,0.00029931,0.00084746,-0.00281272
wq101_alpha88,4h,2026-01,-0.00078665,6.014e-05,-0.00359715
wq101_alpha88,4h,2026-02,-0.00125006,-0.00118999,-0.00484272
wq101_alpha88,4h,2026-03,0.00012985,-0.0010603,-0.0047135
wq101_alpha88,4h,2026-04,-0.00147525,-0.00253398,-0.00618179
wq101_alpha88,4h,2026-05,2.05e-05,-0.00251354,-0.00616142
wq101_alpha88,4h,2026-06,0.00035853,-0.00215591,-0.0058051
wq101_alpha88,72h,2024-06,-0.00306256,-0.00306256,-0.00306256
wq101_alpha88,72h,2024-07,0.0051714,0.002093,0.0
wq101_alpha88,72h,2024-08,0.00490125,0.00700451,0.0
wq101_alpha88,72h,2024-09,-0.00287583,0.00410854,-0.00287583
wq101_alpha88,72h,2024-10,-0.00317263,0.00092287,-0.00603934
wq101_alpha88,72h,2024-11,0.00147829,0.00240253,-0.00456997
wq101_alpha88,72h,2024-12,0.00705408,0.00947355,0.0
wq101_alpha88,72h,2025-01,0.0261534,0.03587472,0.0
wq101_alpha88,72h,2025-02,-0.00637496,0.02927106,-0.00637496
wq101_alpha88,72h,2025-03,0.00246539,0.03180861,-0.00392529
wq101_alpha88,72h,2025-04,-0.0170778,0.01418759,-0.02093605
wq101_alpha88,72h,2025-05,-0.0010819,0.01309034,-0.0219953
wq101_alpha88,72h,2025-06,0.00707943,0.02026245,-0.01507158
wq101_alpha88,72h,2025-07,0.00492946,0.02529179,-0.01021642
wq101_alpha88,72h,2025-08,-0.0052628,0.01989588,-0.01542545
wq101_alpha88,72h,2025-09,-0.01937871,0.00013162,-0.03450524
wq101_alpha88,72h,2025-10,-0.02749846,-0.02737046,-0.06105486
wq101_alpha88,72h,2025-11,0.00584824,-0.02168229,-0.05556368
wq101_alpha88,72h,2025-12,-0.01124236,-0.03268089,-0.06618137
wq101_alpha88,72h,2026-01,-0.00534066,-0.03784701,-0.07116858
wq101_alpha88,72h,2026-02,-0.01151398,-0.04892522,-0.08186313
wq101_alpha88,72h,2026-03,0.00125665,-0.04773006,-0.08070935
wq101_alpha88,72h,2026-04,-0.01926725,-0.06607768,-0.09842155
wq101_alpha88,72h,2026-05,0.00057768,-0.06553817,-0.09790073
wq101_alpha88,72h,2026-06,-0.0112667,-0.07606647,-0.10806441
wq101_alpha9,1h,2024-06,-7.748e-05,-7.748e-05,-7.748e-05
wq101_alpha9,1h,2024-07,7.665e-05,-8.4e-07,-8.4e-07
wq101_alpha9,1h,2024-08,-7.443e-05,-7.527e-05,-7.527e-05
wq101_alpha9,1h,2024-09,0.00018688,0.0001116,0.0
wq101_alpha9,1h,2024-10,8.881e-05,0.00020042,0.0
wq101_alpha9,1h,2024-11,-5.572e-05,0.00014469,-5.572e-05
wq101_alpha9,1h,2024-12,0.00036747,0.00051221,0.0
wq101_alpha9,1h,2025-01,0.00049097,0.00100343,0.0
wq101_alpha9,1h,2025-02,0.00013588,0.00113945,0.0
wq101_alpha9,1h,2025-03,-9.582e-05,0.00104352,-9.582e-05
wq101_alpha9,1h,2025-04,0.00030878,0.00135262,0.0
wq101_alpha9,1h,2025-05,0.00021791,0.00157083,0.0
wq101_alpha9,1h,2025-06,4.421e-05,0.00161511,0.0
wq101_alpha9,1h,2025-07,-0.00017186,0.00144297,-0.00017186
wq101_alpha9,1h,2025-08,-5.423e-05,0.00138866,-0.00022608
wq101_alpha9,1h,2025-09,-5.901e-05,0.00132957,-0.00028508
wq101_alpha9,1h,2025-10,0.00020911,0.00153896,-7.603e-05
wq101_alpha9,1h,2025-11,7.1e-06,0.00154607,-6.893e-05
wq101_alpha9,1h,2025-12,-0.00030059,0.00124501,-0.0003695
wq101_alpha9,1h,2026-01,0.00021144,0.00145672,-0.00015813
wq101_alpha9,1h,2026-02,4.106e-05,0.00149784,-0.00011708
wq101_alpha9,1h,2026-03,-0.00010372,0.00139396,-0.00022079
wq101_alpha9,1h,2026-04,-0.00027044,0.00112314,-0.00049117
wq101_alpha9,1h,2026-05,0.00018391,0.00130726,-0.00030735
wq101_alpha9,1h,2026-06,0.00028162,0.00158925,-2.582e-05
wq101_alpha9,24h,2024-06,0.00016458,0.00016458,0.0
wq101_alpha9,24h,2024-07,0.00037791,0.00054255,0.0
wq101_alpha9,24h,2024-08,0.00041731,0.00096009,0.0
wq101_alpha9,24h,2024-09,0.00056892,0.00152955,0.0
wq101_alpha9,24h,2024-10,0.00024979,0.00177973,0.0
wq101_alpha9,24h,2024-11,0.00057876,0.00235952,0.0
wq101_alpha9,24h,2024-12,0.00099493,0.00335679,0.0
wq101_alpha9,24h,2025-01,0.00077641,0.00413581,0.0
wq101_alpha9,24h,2025-02,-0.00188959,0.00223841,-0.00188959
wq101_alpha9,24h,2025-03,0.0006392,0.00287904,-0.0012516
wq101_alpha9,24h,2025-04,-0.00048614,0.0023915,-0.00173713
wq101_alpha9,24h,2025-05,6.525e-05,0.0024569,-0.00167199
wq101_alpha9,24h,2025-06,-6.885e-05,0.00238788,-0.00174073
wq101_alpha9,24h,2025-07,4.369e-05,0.00243168,-0.00169711
wq101_alpha9,24h,2025-08,-0.00066546,0.0017646,-0.00236144
wq101_alpha9,24h,2025-09,0.00100916,0.00277554,-0.00135467
wq101_alpha9,24h,2025-10,-0.00027863,0.00249614,-0.00163292
wq101_alpha9,24h,2025-11,-0.00111743,0.00137592,-0.00274853
wq101_alpha9,24h,2025-12,0.00017532,0.00155148,-0.00257369
wq101_alpha9,24h,2026-01,-0.00158728,-3.826e-05,-0.00415688
wq101_alpha9,24h,2026-02,-0.00090559,-0.00094382,-0.00505871
wq101_alpha9,24h,2026-03,-3e-08,-0.00094385,-0.00505874
wq101_alpha9,24h,2026-04,-0.00020121,-0.00114487,-0.00525893
wq101_alpha9,24h,2026-05,0.00018438,-0.0009607,-0.00507552
wq101_alpha9,24h,2026-06,-0.00229111,-0.00324961,-0.007355
wq101_alpha9,4h,2024-06,0.00035407,0.00035407,0.0
wq101_alpha9,4h,2024-07,-7.685e-05,0.00027719,-7.685e-05
wq101_alpha9,4h,2024-08,0.00020609,0.00048334,0.0
wq101_alpha9,4h,2024-09,0.00031397,0.00079746,0.0
wq101_alpha9,4h,2024-10,3.953e-05,0.00083702,0.0
wq101_alpha9,4h,2024-11,0.00035999,0.00119731,0.0
wq101_alpha9,4h,2024-12,0.0009764,0.00217488,0.0
wq101_alpha9,4h,2025-01,0.00015327,0.00232849,0.0
wq101_alpha9,4h,2025-02,-5.526e-05,0.0022731,-5.526e-05
wq101_alpha9,4h,2025-03,5.96e-06,0.00227907,-4.93e-05
wq101_alpha9,4h,2025-04,8.621e-05,0.00236548,0.0
wq101_alpha9,4h,2025-05,-0.00013186,0.00223331,-0.00013186
wq101_alpha9,4h,2025-06,8.223e-05,0.00231572,-4.964e-05
wq101_alpha9,4h,2025-07,8.591e-05,0.00240183,0.0
wq101_alpha9,4h,2025-08,-0.00013278,0.00226873,-0.00013278
wq101_alpha9,4h,2025-09,-2.37e-06,0.00226635,-0.00013515
wq101_alpha9,4h,2025-10,-2.808e-05,0.00223821,-0.00016323
wq101_alpha9,4h,2025-11,-0.00044505,0.00179216,-0.0006082
wq101_alpha9,4h,2025-12,0.00013868,0.00193109,-0.00046961
wq101_alpha9,4h,2026-01,2.884e-05,0.00195999,-0.00044078
wq101_alpha9,4h,2026-02,-0.00041098,0.0015482,-0.00085158
wq101_alpha9,4h,2026-03,-0.00014024,0.00140775,-0.0009917
