variant_id,fee_bps,slippage_bps,total_cost_bps,participation_rate,notional_usd,gross_median_spread,estimated_cost_per_rebalance,net_median_spread,median_capacity_usd,capacity_ok,survives_both
signal_v0_core_only__1h__original_bucket0_guard,5,25,30,0.05,50000,0.00015127782786259337,0.0008579999999999999,-0.0007067221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,5,25,30,0.05,100000,0.00015127782786259337,0.0008579999999999999,-0.0007067221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.001,1000,0.00015127782786259337,0.0003146,-0.00016332217213740663,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.001,5000,0.00015127782786259337,0.0003146,-0.00016332217213740663,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.001,10000,0.00015127782786259337,0.0003146,-0.00016332217213740663,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.001,50000,0.00015127782786259337,0.0003146,-0.00016332217213740663,45735.6010397755,False,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.001,100000,0.00015127782786259337,0.0003146,-0.00016332217213740663,45735.6010397755,False,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.005,1000,0.00015127782786259337,0.0003146,-0.00016332217213740663,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.005,5000,0.00015127782786259337,0.0003146,-0.00016332217213740663,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.005,10000,0.00015127782786259337,0.0003146,-0.00016332217213740663,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.005,50000,0.00015127782786259337,0.0003146,-0.00016332217213740663,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.005,100000,0.00015127782786259337,0.0003146,-0.00016332217213740663,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.01,1000,0.00015127782786259337,0.0003146,-0.00016332217213740663,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.01,5000,0.00015127782786259337,0.0003146,-0.00016332217213740663,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.01,10000,0.00015127782786259337,0.0003146,-0.00016332217213740663,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.01,50000,0.00015127782786259337,0.0003146,-0.00016332217213740663,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.01,100000,0.00015127782786259337,0.0003146,-0.00016332217213740663,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.02,1000,0.00015127782786259337,0.0003146,-0.00016332217213740663,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.02,5000,0.00015127782786259337,0.0003146,-0.00016332217213740663,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.02,10000,0.00015127782786259337,0.0003146,-0.00016332217213740663,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.02,50000,0.00015127782786259337,0.0003146,-0.00016332217213740663,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.02,100000,0.00015127782786259337,0.0003146,-0.00016332217213740663,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.05,1000,0.00015127782786259337,0.0003146,-0.00016332217213740663,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.05,5000,0.00015127782786259337,0.0003146,-0.00016332217213740663,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.05,10000,0.00015127782786259337,0.0003146,-0.00016332217213740663,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.05,50000,0.00015127782786259337,0.0003146,-0.00016332217213740663,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,1,11,0.05,100000,0.00015127782786259337,0.0003146,-0.00016332217213740663,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.001,1000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.001,5000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.001,10000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.001,50000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,45735.6010397755,False,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.001,100000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,45735.6010397755,False,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.005,1000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.005,5000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.005,10000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.005,50000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.005,100000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.01,1000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.01,5000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.01,10000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.01,50000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.01,100000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.02,1000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.02,5000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.02,10000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.02,50000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.02,100000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.05,1000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.05,5000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.05,10000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.05,50000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,5,15,0.05,100000,0.00015127782786259337,0.00042899999999999997,-0.0002777221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.001,1000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.001,5000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.001,10000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.001,50000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,45735.6010397755,False,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.001,100000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,45735.6010397755,False,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.005,1000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.005,5000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.005,10000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.005,50000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.005,100000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.01,1000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.01,5000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.01,10000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.01,50000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.01,100000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.02,1000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.02,5000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.02,10000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.02,50000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.02,100000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.05,1000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.05,5000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.05,10000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.05,50000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,10,20,0.05,100000,0.00015127782786259337,0.0005719999999999999,-0.00042072217213740654,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.001,1000,0.00015127782786259337,0.001001,-0.0008497221721374066,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.001,5000,0.00015127782786259337,0.001001,-0.0008497221721374066,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.001,10000,0.00015127782786259337,0.001001,-0.0008497221721374066,45735.6010397755,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.001,50000,0.00015127782786259337,0.001001,-0.0008497221721374066,45735.6010397755,False,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.001,100000,0.00015127782786259337,0.001001,-0.0008497221721374066,45735.6010397755,False,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.005,1000,0.00015127782786259337,0.001001,-0.0008497221721374066,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.005,5000,0.00015127782786259337,0.001001,-0.0008497221721374066,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.005,10000,0.00015127782786259337,0.001001,-0.0008497221721374066,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.005,50000,0.00015127782786259337,0.001001,-0.0008497221721374066,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.005,100000,0.00015127782786259337,0.001001,-0.0008497221721374066,228678.00519887748,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.01,1000,0.00015127782786259337,0.001001,-0.0008497221721374066,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.01,5000,0.00015127782786259337,0.001001,-0.0008497221721374066,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.01,10000,0.00015127782786259337,0.001001,-0.0008497221721374066,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.01,50000,0.00015127782786259337,0.001001,-0.0008497221721374066,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.01,100000,0.00015127782786259337,0.001001,-0.0008497221721374066,457356.01039775496,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.02,1000,0.00015127782786259337,0.001001,-0.0008497221721374066,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.02,5000,0.00015127782786259337,0.001001,-0.0008497221721374066,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.02,10000,0.00015127782786259337,0.001001,-0.0008497221721374066,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.02,50000,0.00015127782786259337,0.001001,-0.0008497221721374066,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.02,100000,0.00015127782786259337,0.001001,-0.0008497221721374066,914712.0207955099,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.05,1000,0.00015127782786259337,0.001001,-0.0008497221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.05,5000,0.00015127782786259337,0.001001,-0.0008497221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.05,10000,0.00015127782786259337,0.001001,-0.0008497221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.05,50000,0.00015127782786259337,0.001001,-0.0008497221721374066,2286780.051988775,True,False
signal_v0_core_only__1h__original_bucket0_guard,10,25,35,0.05,100000,0.00015127782786259337,0.001001,-0.0008497221721374066,2286780.051988775,True,False
signal_v0_pm_full_structured__1h__original_no_guard,2,1,3,0.001,1000,0.00010178146226310714,5.6399999999999995e-05,4.5381462263107145e-05,57843.52946842685,True,True
