factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_median,long_short_spread_t_stat,long_short_win_rate,top_bucket_top1pct_abs_share,bottom_bucket_top1pct_abs_share,bucket_tail_diagnosis,after_funding_top_bucket_mean_return,after_funding_bottom_bucket_mean_return,after_funding_long_short_spread_mean,after_funding_long_short_spread_median,after_funding_long_short_spread_t_stat,after_funding_long_short_win_rate,after_funding_coverage_rate,after_funding_bucket_tail_diagnosis,funding_adjusted_edge_flip,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
wq101_alpha50,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00211746,,,17727,DIRECTION_UNKNOWN,-0.00244574,-0.00032828,-0.00211746,0.00046535,-6.9121,0.5062,0.046842,0.053162,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00238436,0.00027999,-0.00266435,7.225e-05,-8.6018,0.5011,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00639371,-0.2195596,0.02214845,-0.06363723,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha55,wq101,conditional,1h,LONG_SHORT,Long-Short,3.936e-05,,,17791,DIRECTION_UNKNOWN,1.455e-05,-2.481e-05,3.936e-05,4.313e-05,1.6615,0.5081,0.070207,0.067851,DIRECTIONALLY_CLEAN_THIN_EDGE,1.885e-05,-1.451e-05,3.336e-05,3.494e-05,1.407,0.5069,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.0001099,0.36526742,0.00038069,-0.000351,0.72,25,per_bar_mean_x_bars_per_year
wq101_alpha55,wq101,conditional,4h,LONG_SHORT,Long-Short,4.301e-05,,,17788,DIRECTION_UNKNOWN,-1.23e-06,-4.424e-05,4.301e-05,0.00013047,0.8891,0.5095,0.067238,0.064933,DIRECTIONALLY_CLEAN_THIN_EDGE,1.66e-05,-4.45e-06,2.105e-05,0.00010932,0.4347,0.5083,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00043148,0.14357881,0.00149468,-0.00121254,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha55,wq101,conditional,24h,LONG_SHORT,Long-Short,-6.166e-05,,,17768,DIRECTION_UNKNOWN,-0.0002688,-0.00020714,-6.166e-05,0.00034826,-0.493,0.51,0.054619,0.053951,MEAN_SPREAD_OUTLIER_DOMINATED,-0.0001579,1.324e-05,-0.00017114,0.00023977,-1.3617,0.5071,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00159332,0.01156857,0.00551942,-0.00603193,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha55,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00035708,,,17720,DIRECTION_UNKNOWN,-0.00110825,-0.00075117,-0.00035708,0.00019428,-1.4587,0.5031,0.049597,0.048096,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00077126,-0.00016489,-0.00060637,-7.18e-05,-2.4547,0.4987,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00298804,-0.01202524,0.01035088,-0.01783455,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha60,wq101,conditional,1h,LONG_SHORT,Long-Short,8.954e-05,,,17797,DIRECTION_UNKNOWN,4.709e-05,-4.245e-05,8.954e-05,0.0002224,2.699,0.5258,0.069304,0.065826,DIRECTIONALLY_CLEAN_THIN_EDGE,5.463e-05,-2.954e-05,8.417e-05,0.00022111,2.5359,0.5251,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00016665,0.80625466,0.00057729,-0.00032756,0.72,25,per_bar_mean_x_bars_per_year
wq101_alpha60,wq101,conditional,4h,LONG_SHORT,Long-Short,-8.39e-06,,,17794,DIRECTION_UNKNOWN,1.982e-05,2.821e-05,-8.39e-06,0.0001458,-0.1262,0.5081,0.066593,0.06364,MEAN_SPREAD_OUTLIER_DOMINATED,5.285e-05,7.796e-05,-2.511e-05,0.00014025,-0.3772,0.5073,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00051491,-0.0308595,0.00178371,-0.00202832,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha60,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00046151,,,17774,DIRECTION_UNKNOWN,-0.00026963,0.00019189,-0.00046151,-0.00013299,-2.7299,0.4971,0.053113,0.055428,ROBUST_SPREAD_NEGATIVE,-6.985e-05,0.00042876,-0.00049861,-9.063e-05,-2.94,0.4975,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00150249,-0.21329815,0.00520477,-0.01360028,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha60,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00194954,,,17726,DIRECTION_UNKNOWN,-0.00131886,0.00063068,-0.00194954,-0.0007902,-6.1115,0.4882,0.047667,0.051359,ROBUST_SPREAD_NEGATIVE,-0.00079405,0.0012195,-0.00201355,-0.00087835,-6.271,0.488,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00421171,-0.25107461,0.01458981,-0.0506413,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha25,wq101,conditional,1h,LONG_SHORT,Long-Short,6.433e-05,,,17787,DIRECTION_UNKNOWN,3.41e-05,-3.024e-05,6.433e-05,0.00011198,2.0205,0.5134,0.066341,0.068724,DIRECTIONALLY_CLEAN_THIN_EDGE,4.667e-05,-1.185e-05,5.853e-05,0.00010583,1.8368,0.5128,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00022441,0.60746397,0.00077737,-0.00124644,0.64,25,per_bar_mean_x_bars_per_year
wq101_alpha25,wq101,conditional,4h,LONG_SHORT,Long-Short,2.628e-05,,,17784,DIRECTION_UNKNOWN,9e-07,-2.538e-05,2.628e-05,0.00015496,0.412,0.5084,0.064702,0.065114,DIRECTIONALLY_CLEAN_THIN_EDGE,5.404e-05,4.289e-05,1.116e-05,0.00012887,0.1747,0.5078,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00045431,0.05560116,0.00157376,-0.00308084,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha25,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00026846,,,17764,DIRECTION_UNKNOWN,-9.468e-05,0.00017377,-0.00026846,-1.435e-05,-1.6743,0.4996,0.052554,0.053371,ROBUST_SPREAD_NEGATIVE,0.00020938,0.00050679,-0.00029741,1.136e-05,-1.8474,0.5003,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00131062,-0.13271559,0.00454012,-0.01284667,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha25,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00128114,,,17716,DIRECTION_UNKNOWN,-0.00060107,0.00068007,-0.00128114,-0.00040526,-4.1583,0.4943,0.047432,0.0498,ROBUST_SPREAD_NEGATIVE,0.00016043,0.00150342,-0.00134299,-0.00044933,-4.329,0.4938,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00305853,-0.16564305,0.01059505,-0.03622194,0.32,25,per_bar_mean_x_bars_per_year
wq101_alpha28,wq101,conditional,1h,LONG_SHORT,Long-Short,3.796e-05,,,17784,DIRECTION_UNKNOWN,2.216e-05,-1.58e-05,3.796e-05,-2.299e-05,1.2929,0.4971,0.065849,0.071264,MIXED_OR_WEAK,3.442e-05,-9.48e-06,4.389e-05,-1.364e-05,1.4942,0.4982,1.0,MIXED_OR_WEAK,False,0.00019176,0.40924598,0.00066427,-0.00077402,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha28,wq101,conditional,4h,LONG_SHORT,Long-Short,8.601e-05,,,17781,DIRECTION_UNKNOWN,4.377e-05,-4.224e-05,8.601e-05,-7.93e-06,1.492,0.4993,0.06256,0.067779,MIXED_OR_WEAK,9.174e-05,-1.654e-05,0.00010828,1.685e-05,1.8763,0.5012,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00058733,0.23390572,0.00203456,-0.00263246,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha28,wq101,conditional,24h,LONG_SHORT,Long-Short,0.00032964,,,17761,DIRECTION_UNKNOWN,0.0002748,-5.484e-05,0.00032964,-0.00043686,2.2315,0.4883,0.053649,0.054511,MIXED_OR_WEAK,0.0005343,0.00010371,0.00043059,-0.0003175,2.9042,0.4915,1.0,MIXED_OR_WEAK,False,0.00154315,0.155341,0.00534564,-0.00444074,0.64,25,per_bar_mean_x_bars_per_year
wq101_alpha28,wq101,conditional,72h,LONG_SHORT,Long-Short,0.00103006,,,17713,DIRECTION_UNKNOWN,0.00072291,-0.00030715,0.00103006,-0.00024224,3.5532,0.4962,0.050252,0.049523,MIXED_OR_WEAK,0.00140207,0.00013978,0.00126229,-7.169e-05,4.3152,0.4991,1.0,MIXED_OR_WEAK,False,0.002958,0.12422154,0.01024682,-0.0069529,0.64,25,per_bar_mean_x_bars_per_year
wq101_alpha30,wq101,conditional,1h,LONG_SHORT,Long-Short,6.185e-05,,,17788,DIRECTION_UNKNOWN,3.595e-05,-2.59e-05,6.185e-05,6.666e-05,2.0851,0.5093,0.067737,0.069504,DIRECTIONALLY_CLEAN_THIN_EDGE,4.567e-05,-1.542e-05,6.109e-05,7.34e-05,2.0584,0.5093,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00019065,0.53448052,0.00066042,-0.00069915,0.64,25,per_bar_mean_x_bars_per_year
wq101_alpha30,wq101,conditional,4h,LONG_SHORT,Long-Short,-3.279e-05,,,17785,DIRECTION_UNKNOWN,-1.571e-05,1.709e-05,-3.279e-05,9.004e-05,-0.5491,0.5061,0.065804,0.065303,MEAN_SPREAD_OUTLIER_DOMINATED,2.194e-05,5.751e-05,-3.557e-05,6.495e-05,-0.5951,0.5045,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00061697,-0.06986919,0.00213725,-0.00407831,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha30,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.0007633,,,17765,DIRECTION_UNKNOWN,-0.000276,0.0004873,-0.0007633,-0.00050894,-5.0605,0.4863,0.053489,0.0555,ROBUST_SPREAD_NEGATIVE,-7.033e-05,0.00070974,-0.00078007,-0.00054449,-5.1507,0.4868,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00169361,-0.30420391,0.00586684,-0.02114929,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha30,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00160875,,,17717,DIRECTION_UNKNOWN,-0.00066248,0.00094627,-0.00160875,-0.00116608,-5.4654,0.4833,0.049195,0.048603,ROBUST_SPREAD_NEGATIVE,-0.00012752,0.00155412,-0.00168163,-0.00122749,-5.6653,0.4832,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00322391,-0.21237589,0.01116796,-0.0410287,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha35,wq101,conditional,1h,LONG_SHORT,Long-Short,1.814e-05,,,17775,DIRECTION_UNKNOWN,2.158e-05,3.44e-06,1.814e-05,0.00012482,0.5617,0.5152,0.069172,0.067322,DIRECTIONALLY_CLEAN_THIN_EDGE,2.905e-05,1.544e-05,1.36e-05,0.00012295,0.421,0.5144,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00018249,0.17848957,0.00063217,-0.00095188,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha35,wq101,conditional,4h,LONG_SHORT,Long-Short,-0.00012076,,,17772,DIRECTION_UNKNOWN,-3.205e-05,8.871e-05,-0.00012076,3.777e-05,-1.8921,0.5024,0.066772,0.063849,MEAN_SPREAD_OUTLIER_DOMINATED,7.4e-07,0.00013484,-0.0001341,3.828e-05,-2.0989,0.5022,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00062074,-0.24948054,0.00215032,-0.00477838,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha35,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.0006814,,,17752,DIRECTION_UNKNOWN,-0.00029086,0.00039053,-0.0006814,-8.311e-05,-4.321,0.4974,0.052836,0.056055,ROBUST_SPREAD_NEGATIVE,-9.419e-05,0.00062588,-0.00072007,-0.00011244,-4.5486,0.4974,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00196653,-0.31595056,0.00681225,-0.02161776,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha35,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00203841,,,17704,DIRECTION_UNKNOWN,-0.00079683,0.00124158,-0.00203841,-0.00054009,-6.5553,0.4917,0.048561,0.051703,ROBUST_SPREAD_NEGATIVE,-0.00028886,0.00189006,-0.00217892,-0.00070414,-6.9456,0.4893,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00489949,-0.28529715,0.01697234,-0.05875891,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha43,wq101,conditional,1h,LONG_SHORT,Long-Short,1.858e-05,,,17769,DIRECTION_UNKNOWN,6.98e-06,-1.16e-05,1.858e-05,3.578e-05,0.6449,0.5042,0.068952,0.068905,DIRECTIONALLY_CLEAN_THIN_EDGE,1.389e-05,-2.12e-06,1.601e-05,3.549e-05,0.5552,0.5043,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00017501,0.13254008,0.00060627,-0.00088962,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha43,wq101,conditional,4h,LONG_SHORT,Long-Short,-2.785e-05,,,17766,DIRECTION_UNKNOWN,-1.864e-05,9.21e-06,-2.785e-05,-4.946e-05,-0.4914,0.4962,0.06718,0.065305,ROBUST_SPREAD_NEGATIVE,1.066e-05,4.59e-05,-3.524e-05,-5.668e-05,-0.6209,0.4956,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00042252,-0.06092224,0.00146367,-0.00247192,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha43,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00012353,,,17746,DIRECTION_UNKNOWN,-4.401e-05,7.952e-05,-0.00012353,-2.253e-05,-0.8476,0.4994,0.054167,0.055174,ROBUST_SPREAD_NEGATIVE,0.00011859,0.00030281,-0.00018422,-3.162e-05,-1.258,0.4991,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00139017,-0.0296571,0.00481569,-0.00895649,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha43,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00033549,,,17698,DIRECTION_UNKNOWN,-0.00028202,5.347e-05,-0.00033549,-4.318e-05,-1.1633,0.4993,0.048561,0.049045,ROBUST_SPREAD_NEGATIVE,0.00018898,0.00066047,-0.00047149,-0.00015844,-1.6204,0.4984,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00228648,-0.03497297,0.00792061,-0.01349939,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha52,wq101,conditional,1h,LONG_SHORT,Long-Short,-2.898e-05,,,17567,DIRECTION_UNKNOWN,-2.9e-06,2.608e-05,-2.898e-05,-1.524e-05,-0.9773,0.4976,0.0684,0.069032,ROBUST_SPREAD_NEGATIVE,5.06e-06,3.911e-05,-3.405e-05,-2.924e-05,-1.1478,0.4964,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00014016,-0.26601736,0.00048554,-0.00127087,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha52,wq101,conditional,4h,LONG_SHORT,Long-Short,-7.162e-05,,,17564,DIRECTION_UNKNOWN,-8.78e-06,6.284e-05,-7.162e-05,3.07e-06,-1.19,0.5001,0.067373,0.065976,MEAN_SPREAD_OUTLIER_DOMINATED,2.396e-05,0.00011208,-8.813e-05,-4.78e-06,-1.4629,0.4996,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00057008,-0.15880784,0.00197482,-0.00378693,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha52,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00081475,,,17544,DIRECTION_UNKNOWN,-0.00010176,0.00071298,-0.00081475,-0.00037623,-5.1275,0.4899,0.054283,0.05642,ROBUST_SPREAD_NEGATIVE,8.02e-05,0.00098869,-0.00090849,-0.00042618,-5.6972,0.4884,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00324359,-0.3763852,0.01123613,-0.03271846,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha52,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00182253,,,17496,DIRECTION_UNKNOWN,-7.37e-06,0.00181517,-0.00182253,-0.00075892,-6.0196,0.4878,0.048887,0.051162,ROBUST_SPREAD_NEGATIVE,0.00047531,0.00255513,-0.00207981,-0.00108719,-6.82,0.485,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00582463,-0.25234359,0.0201771,-0.05943744,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha47,wq101,conditional,1h,LONG_SHORT,Long-Short,4.507e-05,,,17787,DIRECTION_UNKNOWN,2.007e-05,-2.501e-05,4.507e-05,0.0,1.5046,0.5,0.067812,0.071008,MIXED_OR_WEAK,3.358e-05,-1.747e-05,5.105e-05,6.51e-06,1.7031,0.501,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00015324,0.42740037,0.00053084,-0.00037992,0.68,25,per_bar_mean_x_bars_per_year
wq101_alpha47,wq101,conditional,4h,LONG_SHORT,Long-Short,5.12e-05,,,17784,DIRECTION_UNKNOWN,3.409e-05,-1.711e-05,5.12e-05,2.072e-05,0.8534,0.5015,0.065379,0.067839,DIRECTIONALLY_CLEAN_THIN_EDGE,8.934e-05,9.28e-06,8.006e-05,5.156e-05,1.3338,0.5037,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00058027,0.09882204,0.00201012,-0.00292065,0.64,25,per_bar_mean_x_bars_per_year
wq101_alpha47,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00056166,,,17764,DIRECTION_UNKNOWN,-0.00022326,0.0003384,-0.00056166,-0.00074883,-3.6125,0.4838,0.052816,0.056538,ROBUST_SPREAD_NEGATIVE,7.073e-05,0.00049082,-0.00042008,-0.0005703,-2.6943,0.4874,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00248854,-0.28015484,0.00862055,-0.02024104,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha47,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00071426,,,17716,DIRECTION_UNKNOWN,-0.00020432,0.00050993,-0.00071426,-0.00115679,-2.3925,0.4835,0.049456,0.048665,ROBUST_SPREAD_NEGATIVE,0.0005234,0.00096958,-0.00044619,-0.00090783,-1.4846,0.4866,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00432499,-0.12002711,0.01498222,-0.02469819,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha61,wq101,conditional,1h,LONG_SHORT,Long-Short,3.153e-05,,,17610,DIRECTION_UNKNOWN,3.02e-06,-2.851e-05,3.153e-05,7.9e-07,1.4062,0.5002,0.068098,0.069213,DIRECTIONALLY_CLEAN_THIN_EDGE,9.97e-06,-2.44e-05,3.437e-05,1.15e-06,1.532,0.5002,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00013636,0.26843206,0.00047238,-0.00034792,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha61,wq101,conditional,4h,LONG_SHORT,Long-Short,0.00010491,,,17607,DIRECTION_UNKNOWN,2.319e-05,-8.172e-05,0.00010491,-1.569e-05,2.2739,0.4989,0.06559,0.066402,MIXED_OR_WEAK,5.091e-05,-6.506e-05,0.00011597,-8.13e-06,2.511,0.4991,1.0,MIXED_OR_WEAK,False,0.00053914,0.21322193,0.00186762,-0.00182525,0.68,25,per_bar_mean_x_bars_per_year
wq101_alpha61,wq101,conditional,24h,LONG_SHORT,Long-Short,0.00020996,,,17587,DIRECTION_UNKNOWN,-2.076e-05,-0.00023072,0.00020996,-0.00030998,1.7433,0.4908,0.054239,0.054736,MIXED_OR_WEAK,0.00015292,-0.00012366,0.00027658,-0.00024888,2.2853,0.4931,1.0,MIXED_OR_WEAK,False,0.00274954,0.07510225,0.00952469,-0.0128262,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha61,wq101,conditional,72h,LONG_SHORT,Long-Short,0.00073326,,,17539,DIRECTION_UNKNOWN,-3.837e-05,-0.00077163,0.00073326,-0.00135726,2.9185,0.4786,0.054079,0.044318,MIXED_OR_WEAK,0.00044907,-0.00044202,0.00089109,-0.00126358,3.5068,0.4801,1.0,MIXED_OR_WEAK,False,0.00830217,0.09209054,0.02875957,-0.04016282,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha65,wq101,conditional,1h,LONG_SHORT,Long-Short,8.58e-06,,,17729,DIRECTION_UNKNOWN,-1.484e-05,-2.343e-05,8.58e-06,-9.01e-06,0.3764,0.4983,0.068413,0.069166,MIXED_OR_WEAK,-9.37e-06,-1.787e-05,8.49e-06,-1.01e-05,0.3721,0.4978,1.0,MIXED_OR_WEAK,False,0.00012212,0.05732075,0.00042305,-0.00049422,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha65,wq101,conditional,4h,LONG_SHORT,Long-Short,1.984e-05,,,17726,DIRECTION_UNKNOWN,-3.188e-05,-5.171e-05,1.984e-05,-7.166e-05,0.4293,0.4944,0.065654,0.066714,MIXED_OR_WEAK,-1.134e-05,-2.884e-05,1.75e-05,-7.944e-05,0.3783,0.4942,1.0,MIXED_OR_WEAK,False,0.00038191,0.03176022,0.00132298,-0.00166301,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha65,wq101,conditional,24h,LONG_SHORT,Long-Short,0.00015654,,,17706,DIRECTION_UNKNOWN,-0.00020512,-0.00036165,0.00015654,-0.00016445,1.2868,0.4951,0.0549,0.054203,MIXED_OR_WEAK,-8.515e-05,-0.00022542,0.00014027,-0.00019542,1.1478,0.4942,1.0,MIXED_OR_WEAK,False,0.00242256,0.02315044,0.00839201,-0.01192856,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha65,wq101,conditional,72h,LONG_SHORT,Long-Short,-4.966e-05,,,17658,DIRECTION_UNKNOWN,-0.00106428,-0.00101463,-4.966e-05,-0.00114667,-0.2057,0.4807,0.052253,0.043193,ROBUST_SPREAD_NEGATIVE,-0.00068031,-0.00063102,-4.929e-05,-0.00124696,-0.2017,0.4796,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00750561,-0.02089849,0.02600021,-0.04604153,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha68,wq101,conditional,1h,LONG_SHORT,Long-Short,0.00010638,,,16875,DIRECTION_UNKNOWN,3.159e-05,-5.897e-05,0.00010638,0.00014433,1.7282,0.5107,0.069057,0.07218,DIRECTIONALLY_CLEAN_THIN_EDGE,4.795e-05,-4.908e-05,0.00011212,0.00014025,1.8208,0.5107,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00027921,0.84114238,0.0009672,-0.00080889,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha68,wq101,conditional,4h,LONG_SHORT,Long-Short,6.803e-05,,,16872,DIRECTION_UNKNOWN,3.306e-05,-4.954e-05,6.803e-05,-1.247e-05,0.5433,0.4995,0.069402,0.068723,MIXED_OR_WEAK,9.566e-05,-1.149e-05,8.993e-05,1.056e-05,0.7171,0.5007,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00078118,0.09769336,0.0027061,-0.00362184,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha68,wq101,conditional,24h,LONG_SHORT,Long-Short,0.00126031,,,16852,DIRECTION_UNKNOWN,0.00089646,-0.00082105,0.00126031,0.00028517,3.8128,0.504,0.067476,0.057399,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00127688,-0.00061269,0.00141689,0.0003785,4.2515,0.5063,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00482959,0.39225692,0.01673019,-0.01569568,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha68,wq101,conditional,72h,LONG_SHORT,Long-Short,0.00240065,,,16804,DIRECTION_UNKNOWN,0.0015435,-0.00215187,0.00240065,-0.00078535,3.3905,0.4927,0.081822,0.0519,MIXED_OR_WEAK,0.0025402,-0.00157061,0.00277324,-0.0008492,3.8594,0.4917,1.0,MIXED_OR_WEAK,False,0.01428059,0.19296063,0.0494694,-0.04833034,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha74,wq101,conditional,1h,LONG_SHORT,Long-Short,4.845e-05,,,17717,DIRECTION_UNKNOWN,8.62e-06,-3.983e-05,4.845e-05,5.357e-05,1.8902,0.5076,0.068409,0.068216,DIRECTIONALLY_CLEAN_THIN_EDGE,1.739e-05,-3.371e-05,5.109e-05,5.684e-05,1.991,0.5075,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00015218,0.38533826,0.00052717,-0.00038187,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha74,wq101,conditional,4h,LONG_SHORT,Long-Short,0.0001432,,,17714,DIRECTION_UNKNOWN,-7.75e-06,-0.00015095,0.0001432,0.00017691,2.7712,0.5124,0.065554,0.06601,DIRECTIONALLY_CLEAN_THIN_EDGE,2.635e-05,-0.0001266,0.00015295,0.00019466,2.9542,0.5131,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00059869,0.25519351,0.00207393,-0.00166843,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha74,wq101,conditional,24h,LONG_SHORT,Long-Short,0.00063133,,,17694,DIRECTION_UNKNOWN,-0.00016291,-0.00079424,0.00063133,0.0003066,4.6559,0.5072,0.053245,0.053955,DIRECTIONALLY_CLEAN_THIN_EDGE,3.403e-05,-0.00065718,0.00069121,0.00032044,5.0687,0.5079,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00271191,0.2004659,0.00939434,-0.00920146,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha74,wq101,conditional,72h,LONG_SHORT,Long-Short,0.002291,,,17646,DIRECTION_UNKNOWN,0.00026423,-0.00202677,0.002291,5.557e-05,7.534,0.5009,0.059703,0.045565,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00086546,-0.00165344,0.0025189,0.00017868,8.1757,0.5027,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00983341,0.25987101,0.03406394,-0.03918976,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha75,wq101,conditional,1h,LONG_SHORT,Long-Short,1.516e-05,,,17746,DIRECTION_UNKNOWN,-7.09e-06,-2.225e-05,1.516e-05,2.928e-05,0.555,0.5044,0.069149,0.067183,DIRECTIONALLY_CLEAN_THIN_EDGE,-2.26e-06,-1.184e-05,9.58e-06,2.5e-05,0.3504,0.5042,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00011439,0.11434777,0.00039626,-0.00034005,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha75,wq101,conditional,4h,LONG_SHORT,Long-Short,7.1e-06,,,17743,DIRECTION_UNKNOWN,-5.787e-05,-6.497e-05,7.1e-06,9.455e-05,0.1288,0.5057,0.066189,0.064161,DIRECTIONALLY_CLEAN_THIN_EDGE,-3.686e-05,-2.308e-05,-1.378e-05,7.135e-05,-0.2495,0.5048,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,True,0.00035119,0.00575051,0.00121656,-0.00112387,0.4,25,per_bar_mean_x_bars_per_year
