factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
wq101_alpha34,wq101,conditional,4h,2024-09,0,Q1,0.0010778,0.0008186,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-09,1,Q2,0.00137841,0.00077068,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-09,2,Q3,0.00123403,0.00095188,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-09,3,Q4,0.0014245,0.00127229,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-09,4,Q5,0.00133942,0.00090442,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-10,0,Q1,-0.00033381,0.00077428,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-10,1,Q2,-0.00025742,0.00072662,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-10,2,Q3,-0.00012131,0.00077635,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-10,3,Q4,-0.00045299,0.00101629,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-10,4,Q5,-0.00014503,0.00069742,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-11,0,Q1,0.00308098,0.00324455,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-11,1,Q2,0.00303759,0.00305132,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-11,2,Q3,0.00323308,0.00271767,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-11,3,Q4,0.00307982,0.00344894,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-11,4,Q5,0.00306005,0.0032849,720,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-12,0,Q1,-0.00049708,-0.00023877,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-12,1,Q2,-0.00101049,-0.00042682,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-12,2,Q3,-0.00053077,-0.00061726,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-12,3,Q4,-0.00057506,-0.00016667,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2024-12,4,Q5,0.00028069,0.00025033,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-01,0,Q1,-0.00101252,-0.00068011,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-01,1,Q2,-0.00124353,-0.00088324,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-01,2,Q3,-0.00080019,-0.00060877,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-01,3,Q4,-0.0007542,-0.00065913,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-01,4,Q5,-0.00072503,-0.00106662,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-02,0,Q1,-0.00171147,-0.00067194,672,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-02,1,Q2,-0.00169653,0.00062209,672,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-02,2,Q3,-0.00178463,0.00018769,672,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-02,3,Q4,-0.00158729,0.00057159,672,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-02,4,Q5,-0.00142722,0.00022201,672,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-03,0,Q1,-0.00122408,-0.00026115,744,,DIRECTION_UNKNOWN
wq101_alpha34,wq101,conditional,4h,2025-03,1,Q2,-0.001443,-0.00065439,744,,DIRECTION_UNKNOWN
