factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-06,3,Q4,-0.00141848,-0.00020938,700,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-06,4,Q5,-0.00096964,2.377e-05,700,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-07,0,Q1,-4.404e-05,0.00078234,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-07,1,Q2,-0.00021086,0.00054943,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-07,2,Q3,-0.00018034,0.00130791,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-07,3,Q4,-0.00021888,0.00040604,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-07,4,Q5,-0.00027025,0.00066959,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-08,0,Q1,-0.00059507,0.00045381,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-08,1,Q2,-0.00056347,0.00018822,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-08,2,Q3,-0.00078003,0.00070455,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-08,3,Q4,-0.00090411,0.00060518,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-08,4,Q5,-0.0007897,0.00065759,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-09,0,Q1,0.00112576,0.00040263,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-09,1,Q2,0.00140198,0.00124471,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-09,2,Q3,0.00144993,0.0011569,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-09,3,Q4,0.00130535,0.00104581,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-09,4,Q5,0.0012007,0.0008297,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-10,0,Q1,0.00012122,0.00077679,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-10,1,Q2,-0.00039157,0.00028483,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-10,2,Q3,-0.00023741,0.00110853,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-10,3,Q4,-0.00051569,0.00080384,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-10,4,Q5,-0.00032007,0.0006319,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-11,0,Q1,0.00265413,0.00288821,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-11,1,Q2,0.0027452,0.00250811,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-11,2,Q3,0.00328705,0.00284465,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-11,3,Q4,0.00311578,0.00257766,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-11,4,Q5,0.00362552,0.00441533,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-12,0,Q1,-0.00013461,0.00018061,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-12,1,Q2,-0.00035755,-0.00056603,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-12,2,Q3,-0.00092077,-0.00051122,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-12,3,Q4,-0.00066635,-0.00058489,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2024-12,4,Q5,-0.00033083,-0.00101794,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-01,0,Q1,-0.00113167,-0.00111012,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-01,1,Q2,-0.0009493,-0.00094438,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-01,2,Q3,-0.00095086,-0.00091173,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-01,3,Q4,-0.00086491,-0.0007032,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-01,4,Q5,-0.00062858,9.191e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-02,0,Q1,-0.00211979,-0.00019211,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-02,1,Q2,-0.00167859,0.0010917,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-02,2,Q3,-0.00197032,0.0005806,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-02,3,Q4,-0.00175352,0.00026775,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-02,4,Q5,-0.00067835,-0.00052505,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-03,0,Q1,-0.00074831,-0.00011496,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-03,1,Q2,-0.00073335,0.00018541,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-03,2,Q3,-0.00136104,-0.0007023,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-03,3,Q4,-0.00140169,-0.00050396,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-03,4,Q5,-0.0016742,-0.0008267,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-04,0,Q1,0.00056333,0.00089771,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-04,1,Q2,0.0009129,0.00146476,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-04,2,Q3,0.00112526,0.00134997,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-04,3,Q4,0.00127771,0.0017154,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-04,4,Q5,0.00085782,0.00091883,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-05,0,Q1,0.00028462,0.00104796,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-05,1,Q2,0.00043351,0.00063975,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-05,2,Q3,3.68e-06,-0.00017639,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-05,3,Q4,-7.023e-05,0.0004111,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-05,4,Q5,0.00030602,3.7e-07,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-06,0,Q1,-0.00029219,-0.00032954,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-06,1,Q2,-0.0005648,-0.00051415,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,2025-06,2,Q3,-0.00052307,-0.00016344,720,,COMPUTED
